project_id,community_id,community_size
451990498,2,788
45200599,9,185
45202495,4,529
45226685,2,788
452337765,6,234
4524181,8,215
452575658,0,852
452825945,8,215
45305126,3,652
453068084,1,819
453154263,0,852
453191009,14,132
453379272,1,819
453540240,0,852
453580393,4,529
453631903,2,788
4537118,9,185
454132203,7,232
45423600,3,652
4542716,0,852
45446294,2,788
454528656,2,788
454636702,1,819
45497910,12,148
454981666,2,788
45498365,11,161
45516769,2,788
455229168,19,66
455590766,14,132
455600,8,215
4564034,4,529
456549280,0,852
456672770,4,529
456672881,4,529
456728202,1,819
4569051,2,788
456938055,26,30
45717250,6,234
45721011,1,819
45732002,4,529
457577836,6,234
457619173,7,232
457946259,2,788
457955175,19,66
457979282,19,66
458035827,4,529
458058,2,788
458226256,7,232
458283258,6,234
45832751,9,185
458711155,11,161
458793640,18,71
458807284,4,529
459025965,1,819
45903621,6,234
45938451,2,788
460076120,19,66
460077424,15,116
460293724,10,170
4604367,4,529
46052837,4,529
46083140,1,819
46089560,14,132
461140045,5,263
46122460,12,148
461622431,21,46
461846029,18,71
461875582,0,852
461884381,1,819
461899442,18,71
462292,2,788
462329984,8,215
46234189,32,12
462355231,19,66
4624165,4,529
462601000,2,788
462611119,17,84
46291330,3,652
462937884,0,852
463144212,0,852
463209963,4,529
463247491,0,852
463288368,0,852
46328956,3,652
463346794,8,215
463453836,1,819
46347857,0,852
463656695,13,134
463689901,1,819
463750547,6,234
46379698,0,852
46394186,2,788
46420463,0,852
46425250,3,652
464597232,2,788
464684932,6,234
464893163,19,66
464980742,3,652
465011315,18,71
46504130,2,788
465431114,10,170
4659423,2,788
46598496,7,232
466440406,10,170
466488991,0,852
466498609,1,819
466511672,1,819
466757879,6,234
46712849,4,529
467151498,2,788
467164901,11,161
467205705,10,170
467305201,4,529
467336443,3,652
467348529,23,40
467355866,1,819
46755224,9,185
467580471,10,170
467834013,1,819
4681328,3,652
4685187,0,852
468576060,15,116
468964083,3,652
46900076,3,652
4690278,0,852
469069490,1,819
46916188,5,263
469345703,4,529
469617187,9,185
469712953,2,788
469828818,21,46
469877060,10,170
469914860,1,819
46998787,7,232
470126561,10,170
470195531,3,652
470405503,17,84
470569742,2,788
47065398,1,819
470755469,7,232
470873369,0,852
470954148,0,852
47140131,5,263
471459709,17,84
471621386,20,66
47190624,17,84
47203045,7,232
47219360,0,852
472230828,0,852
472249049,0,852
47264649,4,529
472775521,10,170
472870988,3,652
472893587,6,234
472909832,4,529
472961423,3,652
473235285,13,134
473555568,2,788
473614246,3,652
47371310,1,819
473747677,7,232
474002249,0,852
47409672,2,788
474191681,14,132
474202076,6,234
474609551,0,852
474841422,1,819
474942253,1,819
474982484,17,84
475016659,2,788
475029937,0,852
475599,4,529
47574295,2,788
475909036,0,852
476065101,8,215
476322310,0,852
476372928,3,652
476381845,3,652
476548123,2,788
47662468,33,11
476635419,2,788
47671127,0,852
476825711,2,788
476902780,3,652
47711273,12,148
47755262,0,852
47757098,4,529
477896448,0,852
477925242,3,652
478288303,1,819
47848761,3,652
47849203,11,161
478529906,5,263
47854924,1,819
4787459,16,85
47878060,11,161
478886147,1,819
478886268,0,852
479291099,0,852
479292237,8,215
479517597,7,232
47969891,1,819
4797147,0,852
47973088,4,529
479752228,3,652
479773469,21,46
479861850,1,819
48004987,7,232
480080,0,852
480211114,1,819
480217156,1,819
480239936,10,170
480309588,6,234
480318757,17,84
480401263,2,788
48046454,4,529
48062626,7,232
480668717,7,232
480818071,0,852
481324763,18,71
481429011,3,652
481475524,11,161
482457819,1,819
482914040,2,788
483142984,1,819
483146498,7,232
483165434,0,852
483185939,0,852
483457655,1,819
483500211,8,215
483662796,2,788
483667431,1,819
483924,4,529
484214803,6,234
484398532,4,529
484765387,9,185
48491431,10,170
485243264,4,529
485738909,8,215
48578152,0,852
486125557,2,788
486163275,27,25
48617634,30,23
4861768,28,24
486278040,14,132
486365104,3,652
486605815,3,652
486917300,1,819
487009502,0,852
487074429,6,234
48714685,2,788
487515598,8,215
48770856,1,819
487859119,0,852
487932215,2,788
4879511,17,84
488104350,15,116
4882769,5,263
488299528,7,232
48833910,2,788
488455975,6,234
