seed_left,seed_right,ari
20260733,20260750,0.781371321335739
20260733,20260751,0.9016456587457707
20260733,20260752,0.7545758268484021
20260733,20260753,0.9359652508767322
20260733,20260754,0.8627082824787842
20260733,20260755,0.8774776445032488
20260733,20260756,0.7748663461969854
20260733,20260757,0.7626926274042303
20260733,20260758,0.9110808964232378
20260733,20260759,0.9178915556793757
20260733,20260760,0.9159091046728702
20260733,20260761,0.7559374132018702
20260733,20260762,0.8913119289393766
20260733,20260763,0.8617626939187081
20260733,20260764,0.9054812892153998
20260733,20260765,0.8102583252628176
20260733,20260766,0.9514671628429814
20260733,20260767,0.7515964606683702
20260733,20260768,0.7929561309198998
20260733,20260769,0.9328415759378508
20260733,20260770,0.8813494859718012
20260733,20260771,0.9090415699678921
20260733,20260772,0.9434560760698553
20260733,20260773,0.9510736076960311
20260733,20260774,0.95827594449479
20260733,20260775,0.8041495871318568
20260733,20260776,0.7443575643510917
20260733,20260777,0.8938179494420007
20260733,20260778,0.8782021980136775
20260733,20260779,0.768531305707568
20260733,20260780,0.8905981038124338
20260734,20260735,0.9345459156139111
20260734,20260736,0.9313359536175496
20260734,20260737,0.9003406365923229
20260734,20260738,0.8113371425434396
20260734,20260739,0.8388193914862647
20260734,20260740,0.9509120573300216
20260734,20260741,0.8924225638512606
20260734,20260742,0.9356571187663543
20260734,20260743,0.9465104768746843
20260734,20260744,0.891970763869571
20260734,20260745,0.9101639413546795
20260734,20260746,0.8600591958260552
20260734,20260747,0.7803926589070206
20260734,20260748,0.7834375611349481
20260734,20260749,0.9330887224619245
20260734,20260750,0.7956446158625219
20260734,20260751,0.9295701522196204
20260734,20260752,0.78715817039194
20260734,20260753,0.9141407222496354
20260734,20260754,0.8824193904339566
20260734,20260755,0.8635708572080121
20260734,20260756,0.8107121422035727
20260734,20260757,0.7950083067982449
20260734,20260758,0.9363308930261202
20260734,20260759,0.9454176400152896
20260734,20260760,0.8970055461389077
20260734,20260761,0.7599191112493783
20260734,20260762,0.9138932375293394
20260734,20260763,0.8738231292569524
20260734,20260764,0.9023994105817148
20260734,20260765,0.8136603789075652
20260734,20260766,0.881778339143722
20260734,20260767,0.7887794655563095
20260734,20260768,0.8290613332758813
20260734,20260769,0.9131050013849867
20260734,20260770,0.8754381084819887
20260734,20260771,0.8968381892968555
20260734,20260772,0.876701228459282
20260734,20260773,0.9216484181968871
20260734,20260774,0.8963937620379506
20260734,20260775,0.8178522070936565
20260734,20260776,0.7853213110739923
20260734,20260777,0.9417320282033775
20260734,20260778,0.8754289631245029
20260734,20260779,0.7767799180307062
20260734,20260780,0.918874829677993
20260735,20260736,0.9873245093283604
20260735,20260737,0.8891155414321162
20260735,20260738,0.8165493980321467
20260735,20260739,0.8512614244037426
20260735,20260740,0.9620235494890762
20260735,20260741,0.8829581066810631
20260735,20260742,0.9560243898746146
20260735,20260743,0.9456179170894113
20260735,20260744,0.9397237922909845
20260735,20260745,0.9381642987782994
20260735,20260746,0.8707485275293314
20260735,20260747,0.8022643505720309
20260735,20260748,0.8035165994156624
20260735,20260749,0.94903830473247
20260735,20260750,0.7840457169865307
20260735,20260751,0.9627688306415182
20260735,20260752,0.810136332845511
20260735,20260753,0.9481397849053506
20260735,20260754,0.8922059846173521
20260735,20260755,0.870976893599251
20260735,20260756,0.840774106643333
20260735,20260757,0.8240122941492791
20260735,20260758,0.9625890636075123
20260735,20260759,0.9571898678245383
20260735,20260760,0.9323260157992725
20260735,20260761,0.7926465677516591
20260735,20260762,0.9630717058616475
20260735,20260763,0.8911990416739736
20260735,20260764,0.9590808141829447
20260735,20260765,0.8303467291009599
20260735,20260766,0.9106349670578814
20260735,20260767,0.8084381910634111
20260735,20260768,0.859395433596568
20260735,20260769,0.9476857172987927
20260735,20260770,0.8634374117300839
20260735,20260771,0.9473257717709938
20260735,20260772,0.879876951123568
20260735,20260773,0.9313435366192894
20260735,20260774,0.9201538541404333
20260735,20260775,0.8542685817864902
20260735,20260776,0.7959092141898383
20260735,20260777,0.9500234560533128
20260735,20260778,0.8785042148165983
20260735,20260779,0.8007354584644352
20260735,20260780,0.9280737988615064
20260736,20260737,0.88472627631152
20260736,20260738,0.8173688335356045
20260736,20260739,0.8540625408710771
20260736,20260740,0.9577032413846637
20260736,20260741,0.8866217359669458
20260736,20260742,0.9550487183941787
20260736,20260743,0.9477543996193276
20260736,20260744,0.940511555859758
20260736,20260745,0.9418362169003717
20260736,20260746,0.8657000351731511
20260736,20260747,0.7988906692218959
20260736,20260748,0.8014893638877588
20260736,20260749,0.9539051207755304
20260736,20260750,0.7820148781306437
20260736,20260751,0.9555510103855173
20260736,20260752,0.8141553364447411
20260736,20260753,0.9526605917677811
20260736,20260754,0.8860699328446813
20260736,20260755,0.8753332399143643
20260736,20260756,0.8444652150367029
20260736,20260757,0.8254645932565735
20260736,20260758,0.9659049850680114
20260736,20260759,0.9609201466397627
20260736,20260760,0.9356428926568633
20260736,20260761,0.7938994464414503
20260736,20260762,0.9660471978963308
20260736,20260763,0.8954812548260127
20260736,20260764,0.9618310241222193
20260736,20260765,0.828025046287782
20260736,20260766,0.9158419060808746
20260736,20260767,0.8117223866579251
20260736,20260768,0.8592611187618912
20260736,20260769,0.9527994227206481
20260736,20260770,0.8625068121749406
20260736,20260771,0.9521365214173362
20260736,20260772,0.8888502763540863
20260736,20260773,0.9288384765973462
20260736,20260774,0.9266159669236251
20260736,20260775,0.8464235973225307
20260736,20260776,0.7981905359308762
20260736,20260777,0.9577998787497127
20260736,20260778,0.876708546093526
20260736,20260779,0.8091205612306084
20260736,20260780,0.9322227200045742
20260737,20260738,0.7706490100872692
20260737,20260739,0.7968374831243298
20260737,20260740,0.8986296476779494
20260737,20260741,0.8570871829514302
20260737,20260742,0.8885325905611818
20260737,20260743,0.8890820220034408
20260737,20260744,0.8953634581282722
20260737,20260745,0.8641793377533461
20260737,20260746,0.8399906047417922
20260737,20260747,0.7573018618470849
20260737,20260748,0.7464619694872943
20260737,20260749,0.8881626603478701
20260737,20260750,0.8034661803168912
20260737,20260751,0.8872251479661161
20260737,20260752,0.7513668813644666
20260737,20260753,0.9215655316538863
20260737,20260754,0.8727224766820955
20260737,20260755,0.8483164310317051
20260737,20260756,0.7779826575387311
20260737,20260757,0.7568902956675801
20260737,20260758,0.8844552342977045
20260737,20260759,0.895651304393273
20260737,20260760,0.9004328297091538
20260737,20260761,0.7520378630511845
20260737,20260762,0.8660137337898531
20260737,20260763,0.8327991950757195
20260737,20260764,0.8613457383944392
20260737,20260765,0.8573306683118419
20260737,20260766,0.8901860260604493
20260737,20260767,0.7528378862130544
20260737,20260768,0.7968173901527525
20260737,20260769,0.9229900226322326
20260737,20260770,0.9095609995733307
20260737,20260771,0.9029053633840666
20260737,20260772,0.8818494594353052
20260737,20260773,0.9241230012637908
20260737,20260774,0.9018902332956984
20260737,20260775,0.7824288342798369
20260737,20260776,0.7501460097957124
20260737,20260777,0.8987769610555975
20260737,20260778,0.8571140887189536
20260737,20260779,0.7387793431548887
20260737,20260780,0.9081238007259435
20260738,20260739,0.8789716776790194
20260738,20260740,0.8201752487680936
20260738,20260741,0.8219089428305618
20260738,20260742,0.8376533485012526
20260738,20260743,0.8092544953692327
20260738,20260744,0.7676328726398505
20260738,20260745,0.7800570482560938
20260738,20260746,0.7218780757511012
20260738,20260747,0.6541126666024059
20260738,20260748,0.9640992012706626
20260738,20260749,0.8280980822909113
20260738,20260750,0.6638462002580252
20260738,20260751,0.8037896138777832
20260738,20260752,0.9452212475417512
20260738,20260753,0.7924933960826304
20260738,20260754,0.8217824187635577
20260738,20260755,0.7995887941677912
20260738,20260756,0.8570284762862707
20260738,20260757,0.9680643832218393
20260738,20260758,0.8120593004621909
20260738,20260759,0.8208964130621432
20260738,20260760,0.7895632235382127
20260738,20260761,0.7987210232976638
20260738,20260762,0.8082018079992015
20260738,20260763,0.8055064547468741
20260738,20260764,0.8006761872429293
20260738,20260765,0.8582636752405897
20260738,20260766,0.7485784833495224
20260738,20260767,0.939103632972405
20260738,20260768,0.8718495843859179
20260738,20260769,0.7914364717211899
20260738,20260770,0.8018655838750472
20260738,20260771,0.7823716115613889
20260738,20260772,0.743944560831563
20260738,20260773,0.7788298392865424
20260738,20260774,0.762530494388627
20260738,20260775,0.862366455117649
20260738,20260776,0.9608259440146976
20260738,20260777,0.8387570108583139
20260738,20260778,0.811425873313337
20260738,20260779,0.9333213481476418
20260738,20260780,0.7964577839036139
20260739,20260740,0.8452111010157182
20260739,20260741,0.8929484472710616
20260739,20260742,0.8481863531383456
20260739,20260743,0.8299889201324419
20260739,20260744,0.8034439592355925
20260739,20260745,0.8097938651552739
20260739,20260746,0.745725909605234
20260739,20260747,0.7157602159052044
20260739,20260748,0.8898583406702921
20260739,20260749,0.8498307476383354
20260739,20260750,0.6959665485422437
20260739,20260751,0.8325468621400437
20260739,20260752,0.904827914788278
20260739,20260753,0.8340778463401847
20260739,20260754,0.877955181754332
20260739,20260755,0.8648578900381886
20260739,20260756,0.9583880804119252
20260739,20260757,0.8714229581163851
20260739,20260758,0.8560414339877945
20260739,20260759,0.8456039140421333
20260739,20260760,0.8161609935533247
20260739,20260761,0.9143675158844651
20260739,20260762,0.8368909180713161
20260739,20260763,0.8695664589530665
20260739,20260764,0.826313240973698
20260739,20260765,0.9288510547854218
20260739,20260766,0.7832516527221496
20260739,20260767,0.9039838384002201
20260739,20260768,0.9714717987831719
20260739,20260769,0.8311147720629104
20260739,20260770,0.8637170795080137
20260739,20260771,0.8185384401911328
20260739,20260772,0.7741538330555483
20260739,20260773,0.814668489429199
20260739,20260774,0.7942741246900304
20260739,20260775,0.9628946137231704
20260739,20260776,0.8972360059106161
20260739,20260777,0.859751424540567
20260739,20260778,0.8678259099337775
20260739,20260779,0.890260385309486
20260739,20260780,0.8370439136374099
20260740,20260741,0.9018728223905284
20260740,20260742,0.9458418343574442
20260740,20260743,0.9754768645233276
20260740,20260744,0.9077830258318305
20260740,20260745,0.9407718607527616
20260740,20260746,0.8931776412830194
20260740,20260747,0.8041437160732408
20260740,20260748,0.8026927992539314
20260740,20260749,0.9373339025896992
20260740,20260750,0.7971669368408343
20260740,20260751,0.9583039284038798
20260740,20260752,0.8135306673093335
20260740,20260753,0.9373412474984099
20260740,20260754,0.9167360037002403
20260740,20260755,0.89422756877285
20260740,20260756,0.8283712185566324
20260740,20260757,0.8209080676466819
20260740,20260758,0.9549596066954588
20260740,20260759,0.9861841253679562
20260740,20260760,0.9196531505486012
20260740,20260761,0.7818836943196986
20260740,20260762,0.9333542229463486
20260740,20260763,0.9053111837971151
20260740,20260764,0.9255992410333846
20260740,20260765,0.822065551696402
20260740,20260766,0.9183763480559312
20260740,20260767,0.8070913510325395
20260740,20260768,0.8506434375468404
20260740,20260769,0.9354716890521636
20260740,20260770,0.8796933918120675
20260740,20260771,0.9152317055426394
20260740,20260772,0.9065578917558402
20260740,20260773,0.9555372684449224
20260740,20260774,0.9240205135826467
20260740,20260775,0.8450949379132149
20260740,20260776,0.79616263470944
20260740,20260777,0.9426047740188763
20260740,20260778,0.9034214641378866
20260740,20260779,0.8026562331507915
20260740,20260780,0.9535958500451005
20260741,20260742,0.8805376602802363
20260741,20260743,0.8856575067102428
20260741,20260744,0.8384229010962888
20260741,20260745,0.8800560017918709
20260741,20260746,0.8039920368447571
20260741,20260747,0.7487577278609072
20260741,20260748,0.8296431568863449
20260741,20260749,0.9009498721989279
20260741,20260750,0.7463488120153032
20260741,20260751,0.8948728084302555
20260741,20260752,0.8525817389228244
20260741,20260753,0.87156612157493
20260741,20260754,0.9397683249825922
20260741,20260755,0.9421541087660528
20260741,20260756,0.862866178099068
20260741,20260757,0.8188454164888223
20260741,20260758,0.8928621433134808
20260741,20260759,0.9024415343733547
20260741,20260760,0.8471040483512517
20260741,20260761,0.817951803631528
20260741,20260762,0.8736716224652301
20260741,20260763,0.9305722459926
20260741,20260764,0.8597496045741966
20260741,20260765,0.8350053929650835
20260741,20260766,0.841773988516646
20260741,20260767,0.8483243585931224
20260741,20260768,0.8798437649835819
20260741,20260769,0.8717719946495284
20260741,20260770,0.9207124926207524
20260741,20260771,0.8535632265936922
20260741,20260772,0.835425523508315
20260741,20260773,0.8753609206193538
20260741,20260774,0.8506213659623945
20260741,20260775,0.8663932929053715
20260741,20260776,0.8460458005903315
20260741,20260777,0.8938216257238056
20260741,20260778,0.9216572063208617
20260741,20260779,0.830046451575729
20260741,20260780,0.9056213013299265
20260742,20260743,0.9438705905571009
20260742,20260744,0.905940634279973
20260742,20260745,0.9034886384052128
20260742,20260746,0.8565221261766205
20260742,20260747,0.7742211772764596
20260742,20260748,0.8080859786899964
20260742,20260749,0.9753585412962298
20260742,20260750,0.7892399853873256
20260742,20260751,0.9277851729916827
20260742,20260752,0.8018782606632541
20260742,20260753,0.9341405013825554
20260742,20260754,0.8790956156628499
20260742,20260755,0.857707888981631
20260742,20260756,0.8326531553474555
20260742,20260757,0.824103805276576
20260742,20260758,0.9458670003590471
20260742,20260759,0.945350168825785
20260742,20260760,0.9470871042417365
20260742,20260761,0.7755570645844906
20260742,20260762,0.9488491507230752
20260742,20260763,0.8666279457611988
20260742,20260764,0.9440249081836554
20260742,20260765,0.826930388875458
20260742,20260766,0.8865471485814379
20260742,20260767,0.7976329603451798
20260742,20260768,0.8459613297823734
20260742,20260769,0.9325078453010103
20260742,20260770,0.861981812045703
20260742,20260771,0.9215837409834178
20260742,20260772,0.8692445819077718
20260742,20260773,0.9128655419339077
20260742,20260774,0.8849480558440769
20260742,20260775,0.8398004916477763
20260742,20260776,0.8068493587231506
20260742,20260777,0.9759625647039639
20260742,20260778,0.8647256279088456
20260742,20260779,0.7871072513415698
20260742,20260780,0.9084099983248061
20260743,20260744,0.9130314219311475
20260743,20260745,0.9409207532593159
20260743,20260746,0.8829675269141004
20260743,20260747,0.8178628129636649
20260743,20260748,0.7966660990134296
20260743,20260749,0.9264384311169219
20260743,20260750,0.7924863136981891
20260743,20260751,0.9504103662945002
20260743,20260752,0.7979907514628283
20260743,20260753,0.9270819008497024
20260743,20260754,0.904929583132096
20260743,20260755,0.8927050395306173
20260743,20260756,0.8205306023246108
20260743,20260757,0.8097013752518103
20260743,20260758,0.9557951426763225
20260743,20260759,0.9716176070247515
20260743,20260760,0.9195152333379574
20260743,20260761,0.7694826430067528
20260743,20260762,0.9314941301795956
20260743,20260763,0.8973924776205892
20260743,20260764,0.9177123524095864
20260743,20260765,0.8082917110452537
20260743,20260766,0.9244680535048305
20260743,20260767,0.7936851698697422
20260743,20260768,0.8400235807460923
20260743,20260769,0.9254442852353781
20260743,20260770,0.8772436387239615
20260743,20260771,0.9031876007743946
20260743,20260772,0.9083629272992336
20260743,20260773,0.940387440789144
20260743,20260774,0.9248696932839415
20260743,20260775,0.8367791783953367
20260743,20260776,0.7827647769878541
20260743,20260777,0.9326278513037453
20260743,20260778,0.9018403521085228
20260743,20260779,0.8013779931934519
20260743,20260780,0.940713725987286
20260744,20260745,0.9309587327313887
20260744,20260746,0.8474081008049008
20260744,20260747,0.7920601792002753
20260744,20260748,0.7511839948220347
20260744,20260749,0.9078028585988873
20260744,20260750,0.7898092924155244
20260744,20260751,0.9214796126114442
20260744,20260752,0.7606596674462563
20260744,20260753,0.9575563435562189
20260744,20260754,0.8448433758332741
20260744,20260755,0.8482024164490817
20260744,20260756,0.7912411005843139
20260744,20260757,0.7730268031790123
20260744,20260758,0.9354940432341114
20260744,20260759,0.9051086344650521
20260744,20260760,0.9347918416062425
20260744,20260761,0.7753207489580896
20260744,20260762,0.9339599255207289
20260744,20260763,0.8607790775663748
20260744,20260764,0.9464153209414071
20260744,20260765,0.8407528854902512
20260744,20260766,0.9586267552681389
20260744,20260767,0.7628835257107526
20260744,20260768,0.8200536016530349
20260744,20260769,0.9549543537028575
20260744,20260770,0.8750891196517527
20260744,20260771,0.9540913601793511
20260744,20260772,0.9280652081157937
20260744,20260773,0.9311728461482437
20260744,20260774,0.9639171557835821
20260744,20260775,0.825506347766147
20260744,20260776,0.7511280467963672
20260744,20260777,0.9123843439361731
20260744,20260778,0.8586701556888325
20260744,20260779,0.7784153929553653
20260744,20260780,0.8802532955252468
20260745,20260746,0.8556552232682101
20260745,20260747,0.7983451404396161
20260745,20260748,0.7653182951794449
20260745,20260749,0.9206964897142268
20260745,20260750,0.7846782715233979
20260745,20260751,0.943212451679446
20260745,20260752,0.7741195419083138
20260745,20260753,0.9028918390885581
20260745,20260754,0.8748528274610048
20260745,20260755,0.9084257686209196
20260745,20260756,0.801981196279721
20260745,20260757,0.792392405599265
20260745,20260758,0.9272552372938331
20260745,20260759,0.9485963793887515
20260745,20260760,0.888181469145369
20260745,20260761,0.7488385175581763
20260745,20260762,0.9258242207874897
20260745,20260763,0.902815327341955
20260745,20260764,0.945287834218408
20260745,20260765,0.7822839517393548
20260745,20260766,0.9464006861957155
20260745,20260767,0.7779703249744487
20260745,20260768,0.8109757314013744
20260745,20260769,0.9023409501033404
20260745,20260770,0.8405899199560007
20260745,20260771,0.9043913601180833
20260745,20260772,0.9164852613919623
20260745,20260773,0.9194475152563734
20260745,20260774,0.9542851795243208
20260745,20260775,0.827367112531765
20260745,20260776,0.7648851005390798
20260745,20260777,0.9087352819332847
20260745,20260778,0.8930233871161806
20260745,20260779,0.7990041312675779
20260745,20260780,0.9329338326571663
20260746,20260747,0.7991641814993987
20260746,20260748,0.7048328786541159
20260746,20260749,0.8551655668869859
20260746,20260750,0.7848869732793361
20260746,20260751,0.8669454752651627
20260746,20260752,0.7103538078388592
20260746,20260753,0.8771480270909461
20260746,20260754,0.8239191255203805
20260746,20260755,0.7999005988752232
20260746,20260756,0.7846499578514657
20260746,20260757,0.7254433172385457
20260746,20260758,0.8642423532042874
20260746,20260759,0.8937281997394844
20260746,20260760,0.8583332042690148
20260746,20260761,0.8133096518944299
20260746,20260762,0.8439761673138158
20260746,20260763,0.8091743706991584
20260746,20260764,0.8433143568046116
20260746,20260765,0.75274503502735
20260746,20260766,0.8538255108016464
20260746,20260767,0.7131669809792412
20260746,20260768,0.7596957655667145
20260746,20260769,0.8762427561269024
20260746,20260770,0.8096807493784091
20260746,20260771,0.8566423545378787
20260746,20260772,0.9098491762657922
20260746,20260773,0.8934943318291643
20260746,20260774,0.8601273521692839
20260746,20260775,0.7474987234195959
20260746,20260776,0.6997081005257273
20260746,20260777,0.8556823643638255
20260746,20260778,0.8082775033869911
20260746,20260779,0.7015265415736873
20260746,20260780,0.8564826903474224
20260747,20260748,0.6777300728604703
20260747,20260749,0.7673805825197226
20260747,20260750,0.9018475901419276
20260747,20260751,0.8058317165725092
20260747,20260752,0.6741372342598132
20260747,20260753,0.7860750793387352
20260747,20260754,0.768510052839792
20260747,20260755,0.7568519396365561
20260747,20260756,0.7091723151870195
20260747,20260757,0.6588417309471877
20260747,20260758,0.7905989073165828
20260747,20260759,0.803168075425661
20260747,20260760,0.776170290219661
20260747,20260761,0.7346719544160175
20260747,20260762,0.7897905256810887
20260747,20260763,0.7669964576760658
20260747,20260764,0.7818198790009458
20260747,20260765,0.6924233194296302
20260747,20260766,0.7971889118035598
20260747,20260767,0.6764927653227951
20260747,20260768,0.7242940057246129
20260747,20260769,0.7843269318531249
20260747,20260770,0.7655577996973842
20260747,20260771,0.7994353332371972
20260747,20260772,0.767381254165956
20260747,20260773,0.7996404551577433
20260747,20260774,0.8025527326493368
20260747,20260775,0.7226874492642477
20260747,20260776,0.6642177501303006
20260747,20260777,0.7725117098622124
20260747,20260778,0.7683116412743105
20260747,20260779,0.6785261400210842
20260747,20260780,0.7831991109604053
20260748,20260749,0.8034622489414912
20260748,20260750,0.642664977071932
20260748,20260751,0.7876362794603637
20260748,20260752,0.9628546298404693
20260748,20260753,0.7751535666246961
20260748,20260754,0.8420211836238097
20260748,20260755,0.8199911345711028
20260748,20260756,0.8785253871333082
20260748,20260757,0.9550035115702251
20260748,20260758,0.7968047586882365
20260748,20260759,0.8049320981497542
20260748,20260760,0.7763639095659925
20260748,20260761,0.8172927302944253
20260748,20260762,0.7898330975706753
20260748,20260763,0.8281979693502122
20260748,20260764,0.7911786613857622
20260748,20260765,0.8346018162293865
20260748,20260766,0.7302921598664869
20260748,20260767,0.9640712201409779
20260748,20260768,0.890281729644778
20260748,20260769,0.7737732384248167
20260748,20260770,0.8153379372664427
20260748,20260771,0.7634901008524165
20260748,20260772,0.7242098867685793
20260748,20260773,0.7636578555262967
20260748,20260774,0.7451272673733498
20260748,20260775,0.8858039401115929
20260748,20260776,0.9712037495074393
20260748,20260777,0.8129692298846793
20260748,20260778,0.8373869810815026
20260748,20260779,0.958537894490997
20260748,20260780,0.7886649867999465
20260749,20260750,0.7823815899182229
20260749,20260751,0.9217469619480896
20260749,20260752,0.804062661971563
20260749,20260753,0.9422977563148939
20260749,20260754,0.8749049510523851
20260749,20260755,0.8753905371586514
20260749,20260756,0.8322644829386808
20260749,20260757,0.829241425136067
20260749,20260758,0.9559979391897095
20260749,20260759,0.9446372119448804
20260749,20260760,0.9419568011928174
20260749,20260761,0.7853773124655358
20260749,20260762,0.9557547747406675
20260749,20260763,0.868283015122815
20260749,20260764,0.9528070669040196
20260749,20260765,0.82788296253491
20260749,20260766,0.8806825082856536
20260749,20260767,0.8069104011129926
20260749,20260768,0.8467657004038429
20260749,20260769,0.9412610481235121
20260749,20260770,0.8579981080973224
20260749,20260771,0.9280691982526627
20260749,20260772,0.8761439820026626
20260749,20260773,0.9194251104917088
20260749,20260774,0.8871645995676375
20260749,20260775,0.8304535766570984
20260749,20260776,0.8169003184132544
20260749,20260777,0.9859086100170424
20260749,20260778,0.8642497561862544
20260749,20260779,0.7894086868899945
20260749,20260780,0.9275972592787755
20260750,20260751,0.7810457418270854
20260750,20260752,0.644587346898387
20260750,20260753,0.7861472826189632
20260750,20260754,0.7372998433962877
20260750,20260755,0.7371979524471048
20260750,20260756,0.6750432931811283
20260750,20260757,0.6495098617233707
20260750,20260758,0.7795890245457815
20260750,20260759,0.791646665453967
20260750,20260760,0.7732276036577999
20260750,20260761,0.7029921032240386
20260750,20260762,0.7661809908517575
20260750,20260763,0.7458244461036793
20260750,20260764,0.7881934566684382
20260750,20260765,0.7237144527347208
20260750,20260766,0.7900150333120914
20260750,20260767,0.6410026165707448
20260750,20260768,0.6931282675100775
20260750,20260769,0.785086851129403
20260750,20260770,0.7495111340310985
20260750,20260771,0.7896817653250253
20260750,20260772,0.7735638661438923
20260750,20260773,0.7861797024823872
20260750,20260774,0.7954644660422888
20260750,20260775,0.7007624908334369
20260750,20260776,0.639377189055702
20260750,20260777,0.7911499307584675
20260750,20260778,0.7467120098399526
20260750,20260779,0.6504720364926908
20260750,20260780,0.8015399628097177
20260751,20260752,0.8025243717137927
20260751,20260753,0.919410459248645
20260751,20260754,0.9015711149568125
20260751,20260755,0.8810761743216632
20260751,20260756,0.8196862797796713
20260751,20260757,0.8020159053178242
20260751,20260758,0.9452734730870395
20260751,20260759,0.953197313752646
20260751,20260760,0.8987760816726916
20260751,20260761,0.7712711444658635
20260751,20260762,0.9452746535560297
20260751,20260763,0.8944421771517297
20260751,20260764,0.9322097618988832
20260751,20260765,0.8122361165957015
20260751,20260766,0.9196626904139198
20260751,20260767,0.7977883649496955
20260751,20260768,0.8409702767855394
20260751,20260769,0.9174387052084517
20260751,20260770,0.86375511038869
20260751,20260771,0.9223911773410347
20260751,20260772,0.8905701346532654
20260751,20260773,0.9278337930723741
20260751,20260774,0.9225588090901106
20260751,20260775,0.8381225316484421
20260751,20260776,0.7857360722377481
20260751,20260777,0.9255648108551924
20260751,20260778,0.8902446284889114
20260751,20260779,0.7922202839336492
20260751,20260780,0.9245546154487099
20260752,20260753,0.7927058751617277
20260752,20260754,0.8515608243940946
20260752,20260755,0.831255928728307
20260752,20260756,0.8873722933103568
20260752,20260757,0.9469632844313874
20260752,20260758,0.8175957679080954
20260752,20260759,0.8126975356152832
20260752,20260760,0.7696615829117265
