project_id,undirected_degree,undirected_strength,local_clustering,betweenness_brokerage,community_id
86868560,43,355.0,0.0,0.0135927326728531,18
206444,57,211.0,0.037593984962406,0.0135029447943131,1
95614931,58,1676.0,0.0,0.013480014556427,21
510607652,54,103.0,0.0013976240391334,0.0133916369055736,5
1050944,46,97.0,0.0019323671497584,0.0133399633899867,3
44781140,51,210.0,0.0047058823529411,0.0131726412944349,10
99919302,71,182.0,0.0221327967806841,0.013139013465235,8
49412556,52,266.0,0.0158371040723981,0.0130385414470359,0
48833910,71,585.0,0.0185110663983903,0.0127525018363901,2
496817075,101,2029.0,0.0085148514851485,0.0123875561403248,0
1362490,15,154.0,0.0476190476190476,0.0121397292508842,15
18260583,18,85.0,0.0326797385620915,0.0120847090194897,1
77385607,88,2978.0,0.0065308254963427,0.0120466848011482,3
84240850,33,676.0,0.0075757575757575,0.0120145540186485,10
125824259,41,100.0,0.0048780487804878,0.0118919663598689,5
339993112,47,194.0,0.0046253469010175,0.0118797405023852,22
90541149,32,40.0,0.0604838709677419,0.0116973263541499,4
79317191,49,88.0,0.0017006802721088,0.0113693982997633,20
2649214,43,180.0,0.0,0.0113586020269156,1
184286875,11,44.0,0.109090909090909,0.0112370337626675,16
270858421,11,15.0,0.0,0.0108424762838487,12
298763623,40,111.0,0.0064102564102564,0.0107953750763569,5
27522271,27,639.0,0.0626780626780626,0.0107636073824187,13
94593596,39,288.0,0.0377867746288798,0.010541367038801,2
359952601,14,37.0,0.0989010989010989,0.0103619295842419,10
31315021,37,1858.0,0.0,0.0102109295891096,15
192625955,16,81.0,0.0333333333333333,0.0102064273763061,2
187269923,2,5.0,0.0,0.0100097280496133,30
396856161,66,414.0,0.0065268065268065,0.0099731952159836,2
4463453,19,312.0,0.0175438596491228,0.0096134386550365,0
34533675,60,128.0,0.0073446327683615,0.0094588470926353,1
95817032,42,178.0,0.0,0.0091908426754374,23
6650539,31,48.0,0.0021505376344086,0.0091597131782682,5
182849188,39,241.0,0.0472334682860998,0.0089860465335647,1
542714,50,141.0,0.0040816326530612,0.0087787827564095,14
189476904,10,271.0,0.0444444444444444,0.0087212492873865,16
160999,28,64.0,0.0238095238095238,0.008712145642995,3
41349039,39,1360.0,0.0161943319838056,0.0085667582242334,13
29759715,16,38.0,0.0916666666666666,0.0083023221551846,4
206424,33,61.0,0.0075757575757575,0.0082273697870632,25
60377070,59,1589.0,0.0011689070718877,0.0082231528650115,19
1064563,25,869.0,0.07,0.0079255042965443,3
305513242,13,117.0,0.0,0.0078688212037874,30
31792824,10,21.0,0.1111111111111111,0.007618772023737,6
75821432,19,51.0,0.1695906432748538,0.0076147049959566,4
613723,15,28.0,0.0095238095238095,0.0075021978289603,27
81598961,15,28.0,0.1142857142857142,0.0070656205067784,5
543276238,26,39.0,0.0,0.00705437639303,5
3678731,10,409.0,0.0222222222222222,0.006879965575512,1
146459443,23,61.0,0.0,0.0068485293061164,12
20580498,11,58.0,0.1272727272727272,0.0064601237700556,2
198466472,23,106.0,0.0,0.0064195353499512,0
346976717,40,1980.0,0.0102564102564102,0.0063145301125292,21
2410676,13,192.0,0.0256410256410256,0.0063137305453473,0
5844474,23,160.0,0.0,0.0062958948191417,0
24494032,21,65.0,0.0476190476190476,0.0062377182062525,11
2524488,39,192.0,0.0094466936572199,0.0061637666208027,3
2045207,23,392.0,0.0395256916996047,0.0061066828440129,3
192625525,12,461.0,0.0909090909090909,0.0060917807861588,0
60075331,8,34.0,0.0,0.0060776964952104,1
551374215,16,24.0,0.0583333333333333,0.0057834677714069,4
80087836,21,122.0,0.0333333333333333,0.0056815190216069,13
49670957,19,31.0,0.0,0.0056645716411145,6
19816070,30,76.0,0.0,0.005635235331257,11
520096046,15,30.0,0.0,0.0055797915325411,6
349627612,12,14.0,0.0151515151515151,0.0055634706189975,9
27729880,11,29.0,0.1636363636363636,0.0055132970897091,2
48617634,23,37.0,0.0,0.0054454728215729,29
168712350,13,29.0,0.0512820512820512,0.005286874581929,5
141376301,26,88.0,0.0246153846153846,0.0052813582566086,15
31006158,8,13.0,0.0,0.005277391639715,6
27729907,18,520.0,0.065359477124183,0.0052758512182585,2
20089857,25,280.0,0.0333333333333333,0.0052177694782077,9
449924556,12,487.0,0.0151515151515151,0.0051508789831334,20
24560307,16,90.0,0.0416666666666666,0.0051241558448436,0
150013328,22,41.0,0.0129870129870129,0.0050556456787909,4
19257422,41,463.0,0.0134146341463414,0.0049766009256412,19
456549280,24,42.0,0.0543478260869565,0.0049465963606493,4
23247808,30,66.0,0.0022988505747126,0.0048990292793507,13
148087762,21,1933.0,0.0,0.0048770695348038,28
114187903,37,147.0,0.045045045045045,0.0048667908529863,9
27522241,19,210.0,0.0467836257309941,0.0047519427359984,2
372536760,38,48.0,0.0597439544807965,0.0047161136951778,4
607441698,25,86.0,0.0033333333333333,0.0046884080309144,12
5695907,20,237.0,0.0526315789473684,0.00458086444378,3
7083240,8,16.0,0.1785714285714285,0.0045013032244977,14
664452562,12,29.0,0.0151515151515151,0.0044513455359838,8
12499251,11,69.0,0.1272727272727272,0.0043045494388577,0
420965027,23,45.0,0.0553359683794466,0.0043026873837196,0
196353673,20,46.0,0.0,0.0042872496368298,3
276293034,28,76.0,0.0052910052910052,0.0042510704972348,5
50874442,26,2119.0,0.0,0.0042212442776903,10
210716005,7,111.0,0.0,0.0042147378042945,14
574694308,16,48.0,0.0,0.0041893367223057,26
16189524,39,317.0,0.0,0.004165345489123,3
158975124,42,307.0,0.0,0.0040323969237982,3
396867188,54,727.0,0.0090845562543675,0.0040020594791086,3
196057608,14,55.0,0.0769230769230769,0.0039633335047665,14
65600975,5,8.0,0.1,0.0039348923355769,6
3370128,9,157.0,0.0555555555555555,0.0038519819966786,3
93163073,8,34.0,0.0714285714285714,0.0037936624405602,13
13310527,11,76.0,0.1636363636363636,0.0037180684123031,8
510375115,40,572.0,0.0423076923076923,0.0037165742302201,0
200437066,5,24.0,0.1,0.0037076543137812,7
606433492,38,79.0,0.0625889046941678,0.003567020170127,4
3788366,11,18.0,0.0,0.0035662951328005,6
56128733,17,34.0,0.0441176470588235,0.0035563644973193,1
20929025,4,36.0,0.0,0.0034987396542343,8
220186120,45,542.0,0.0,0.0034680974939102,2
176278485,8,15.0,0.0357142857142857,0.0034337630098336,18
791522,11,30.0,0.0181818181818181,0.0034096969920694,27
287743349,10,435.0,0.0444444444444444,0.0033527167623739,3
23405758,11,13.0,0.0545454545454545,0.0033415675208924,6
215566462,9,66.0,0.0833333333333333,0.0033340497806139,2
644742603,10,38.0,0.0222222222222222,0.0032530988513384,10
133442384,2,3.0,0.0,0.0032509020838332,33
462329984,13,559.0,0.0641025641025641,0.00323195070145,1
25780780,27,240.0,0.0,0.0032073739190832,24
20675635,11,46.0,0.3272727272727272,0.003201229022997,1
6452529,10,16.0,0.0,0.0031330544688538,19
4604367,13,188.0,0.0,0.0031045265449621,3
266444815,8,11.0,0.0,0.0030965007106074,33
310611,10,53.0,0.2,0.0030942525320514,3
23641816,6,13.0,0.0666666666666666,0.003082382437468,4
13078968,11,42.0,0.0363636363636363,0.0030707853311368,3
52300938,7,12.0,0.0952380952380952,0.0030192355828628,5
507829396,11,31.0,0.0363636363636363,0.0029908167466845,2
714074,18,51.0,0.0,0.0029436073783134,24
28233924,6,35.0,0.1333333333333333,0.0029092453959519,2
44662669,7,19.0,0.238095238095238,0.0028376111960165,5
46234189,4,43.0,0.1666666666666666,0.0027946900784728,31
184463891,7,11.0,0.0476190476190476,0.0027818138102456,1
68312233,3,51.0,0.0,0.0027801856369403,18
63809205,7,17.0,0.0,0.0027787411454841,6
1917262,22,140.0,0.0043290043290043,0.0027624238099815,18
149121954,11,43.0,0.2545454545454545,0.0027611941192051,6
11061773,6,229.0,0.0,0.0026938432601501,14
67836789,14,680.0,0.1318681318681318,0.0026268135533476,0
511030127,5,13.0,0.0,0.0026267062884143,1
36439741,6,6.0,0.0,0.002568560200031,12
79901405,5,11.0,0.0,0.0025346290425033,6
9120526,7,102.0,0.0952380952380952,0.0024977818795915,8
316690542,4,6.0,0.0,0.0024701081476832,4
432844875,4,8.0,0.0,0.0024701081476832,9
23088740,8,159.0,0.0357142857142857,0.0024604182496714,1
3037907,10,49.0,0.0888888888888888,0.0024269375274358,3
679889516,17,79.0,0.0,0.0024028801682625,12
27729926,11,340.0,0.1272727272727272,0.002386985239252,3
14173176,4,26.0,0.0,0.0023423724299611,1
204033634,5,15.0,0.1,0.0023414242573726,8
441299511,6,8.0,0.0,0.0023145476590765,0
91593042,3,4.0,0.0,0.0023135100069522,31
81227005,7,7.0,0.0476190476190476,0.0022746879563948,12
295544240,10,60.0,0.0888888888888888,0.0022621524570134,0
27576132,10,1026.0,0.1555555555555555,0.0022455073410868,2
200299178,7,95.0,0.1428571428571428,0.0022418414182603,2
257485422,7,154.0,0.0,0.002203436443996,13
288487894,10,380.0,0.0666666666666666,0.00220289813938,16
54005538,15,25.0,0.019047619047619,0.0021795506421535,4
186332888,8,26.0,0.0,0.0021764034219181,2
52034309,6,98.0,0.0666666666666666,0.0021431230312301,2
259445878,9,307.0,0.1111111111111111,0.0020836556077953,2
581145740,22,242.0,0.0303030303030303,0.0020812815915983,4
288485773,9,305.0,0.1111111111111111,0.0020710244318014,16
678214856,30,137.0,0.0436781609195402,0.0020393853961454,4
4524181,7,604.0,0.0952380952380952,0.0020229934724607,1
184981,16,28.0,0.0,0.0019707322482321,2
574588439,18,50.0,0.065359477124183,0.0019480656440663,4
84458512,14,79.0,0.0329670329670329,0.0019453353846861,3
23315232,14,19.0,0.0,0.0018856533088371,20
27522295,13,179.0,0.0641025641025641,0.0018775545612201,14
7823926,15,204.0,0.1142857142857142,0.0018439354240745,2
1357199,12,64.0,0.0454545454545454,0.0018379517523038,0
518164214,9,9.0,0.2222222222222222,0.0018282521241206,4
260749683,6,11.0,0.0666666666666666,0.0018185108905876,0
574877,8,74.0,0.2142857142857142,0.0018139111480057,3
639434928,13,95.0,0.0,0.0017938209641459,14
6247705,10,119.0,0.1777777777777777,0.0017849464147234,14
501687,9,58.0,0.2222222222222222,0.0017568529087055,6
27522282,13,117.0,0.0641025641025641,0.0017431000696541,2
39468142,7,91.0,0.1904761904761904,0.0017222578831554,19
4407129,10,33.0,0.0666666666666666,0.001714788707514,4
35440404,6,48.0,0.1333333333333333,0.0016775013021133,1
192626254,7,32.0,0.0476190476190476,0.0016679760331096,0
205262760,5,13.0,0.1,0.0016439278790278,2
196414933,6,157.0,0.3333333333333333,0.0016284288543303,2
2211243,6,12.0,0.0666666666666666,0.0016268613724686,4
13655949,5,17.0,0.0,0.0016251353297858,4
21193524,9,63.0,0.1111111111111111,0.0015904005941448,1
209881172,2,11.0,0.0,0.0015491917928706,6
35144191,7,41.0,0.5238095238095238,0.0015033106736371,1
358917250,11,726.0,0.2181818181818181,0.0014929553698969,0
158256479,9,182.0,0.4444444444444444,0.0014617961534042,1
17381605,3,5.0,0.0,0.0014522679382575,27
50647838,13,21.0,0.0128205128205128,0.0014407401001116,4
2325298,8,10.0,0.2142857142857142,0.0014365898900326,4
23086893,7,20.0,0.0952380952380952,0.0013710459969808,4
13404515,6,9.0,0.1333333333333333,0.00136898395908,3
33440467,2,5.0,0.0,0.001366840008307,1
187943341,4,23.0,0.1666666666666666,0.0013332100020113,8
197176365,5,44.0,0.0,0.0013330759865165,0
192624594,10,160.0,0.1111111111111111,0.0013239121411419,2
661663226,12,294.0,0.0303030303030303,0.0013128272650642,26
241092383,7,425.0,0.1904761904761904,0.0012877656278671,16
96431386,5,17.0,0.1,0.0012832963145019,12
92329433,10,16.0,0.0,0.0012786271006285,18
997338,8,161.0,0.0357142857142857,0.001268263800792,15
1374129,12,24.0,0.0,0.0012675352997125,3
7502247,11,16.0,0.0,0.0012646470434628,11
528766495,12,29.0,0.0151515151515151,0.0012630602032614,15
258933250,8,85.0,0.4285714285714285,0.0012524684793282,0
55072677,10,28.0,0.0222222222222222,0.001249312214804,13
45721011,5,27.0,0.3,0.0012345550007209,0
2604249,11,51.0,0.2909090909090909,0.0012331596619186,6
283325,10,99.0,0.0,0.0012317437076625,3
605020435,3,6.0,0.0,0.001231090720005,4
95247959,5,34.0,0.2,0.0012293840066349,3
195895847,9,13.0,0.0,0.0011995739607674,6
20675636,7,35.0,0.3333333333333333,0.001188165709673,1
47973088,15,48.0,0.0666666666666666,0.0011847546459301,3
302322,4,19.0,0.5,0.0011841341966315,6
34685800,7,86.0,0.0952380952380952,0.0011777018990872,3
252650176,7,26.0,0.1904761904761904,0.0011762218257476,8
569041,4,57.0,0.1666666666666666,0.0011751939218008,4
195619075,12,2493.0,0.0,0.0011612273313244,31
2755696,5,17.0,0.1,0.0011401006587413,12
56894212,5,5.0,0.2,0.0011368464433623,5
344711168,11,733.0,0.0,0.0011235240593754,2
263727855,3,9.0,0.3333333333333333,0.001122345627241,0
15500883,8,163.0,0.0357142857142857,0.0011210350938252,0
7083242,4,12.0,0.0,0.0011080107053633,2
137869753,9,20.0,0.0,0.0011017112374018,0
534354967,9,65.0,0.1388888888888889,0.0010906365598818,0
159271175,5,107.0,0.0,0.0010867515694896,15
4950187,11,153.0,0.0181818181818181,0.0010757514036914,3
1148753,9,38.0,0.0277777777777777,0.001058905461161,3
442441933,12,186.0,0.0303030303030303,0.0010460476056522,0
23418517,10,42.0,0.3777777777777777,0.0010321147616684,1
2606873,7,44.0,0.0,0.0010221588295687,0
363150,4,79.0,0.0,0.0010054586077437,3
206459,6,11.0,0.2666666666666666,0.0009747675177905,0
35700771,6,131.0,0.0666666666666666,0.0009626385282703,1
2544305,7,60.0,0.0476190476190476,0.0009595576722143,7
177210627,4,24.0,0.0,0.0009589785051196,16
50140860,4,37.0,0.0,0.0009488037149304,3
299510783,4,8.0,0.1666666666666666,0.0009466883460094,0
22475123,8,8.0,0.0,0.0009431263964594,5
32741886,5,31.0,0.0,0.0009394313105093,13
63749548,3,3.0,0.0,0.0009195423183041,11
84517704,8,133.0,0.1428571428571428,0.0009125836188134,16
32538871,9,124.0,0.1111111111111111,0.0008991255597975,3
305438763,3,7.0,0.0,0.0008949925279562,5
242202166,8,194.0,0.1071428571428571,0.0008849114672089,2
302670797,5,11.0,0.0,0.0008532300941204,8
473235285,12,36.0,0.0454545454545454,0.0008468362973386,14
55185530,3,3.0,0.0,0.0008462178237608,4
32873313,4,6.0,0.1666666666666666,0.0008388116604527,5
393235957,7,8.0,0.1428571428571428,0.0008319966159652,0
108110,7,21.0,0.0,0.0008304539100661,9
354090893,3,2043.0,0.3333333333333333,0.0008233092978768,7
832680,11,444.0,0.0545454545454545,0.0008187643966468,3
513542067,8,12.0,0.1071428571428571,0.0008079357482183,9
2883574,3,5.0,0.0,0.0008029393271523,0
15045751,6,6.0,0.0666666666666666,0.0007977824992645,17
177139928,6,34.0,0.1333333333333333,0.0007908123716639,0
39464018,4,8.0,0.3333333333333333,0.0007881859762501,1
4254338,7,28.0,0.0,0.0007847736341041,6
151619717,3,3.0,0.0,0.000784642286762,12
18351848,6,6.0,0.0,0.0007845598233017,1
87414843,6,7.0,0.0,0.0007845598233017,4
501159254,2,2.0,0.0,0.0007845598233017,32
10637896,8,129.0,0.1428571428571428,0.0007770954479616,3
180687624,3,3.0,0.0,0.0007738296203098,5
3038937,6,23.0,0.3333333333333333,0.0007613123894737,1
146327667,6,7.0,0.2,0.0007511617169627,0
27954927,7,61.0,0.0476190476190476,0.000742732161358,3
22684655,4,24.0,0.0,0.0007352521446729,21
106310,6,49.0,0.2,0.0007318882629871,0
205564111,5,610.0,0.0,0.0007309105235502,28
57912964,3,13.0,0.0,0.0007281231928838,2
10746583,6,58.0,0.2666666666666666,0.0007250286937817,1
2888818,10,94.0,0.1777777777777777,0.0007122447289902,1
552661142,5,27.0,0.0,0.0007097361676867,12
29102367,8,188.0,0.0714285714285714,0.000708257291597,3
58707550,5,36.0,0.3,0.0006906947888278,9
96004375,4,53.0,0.0,0.0006859067050598,2
22711503,9,10.0,0.1111111111111111,0.0006810916776017,4
1303538,2,3.0,0.0,0.0006700248504811,5
206371,7,134.0,0.0952380952380952,0.0006665969450571,3
5683653,10,23.0,0.0888888888888888,0.0006654402735808,3
17224514,6,16.0,0.0,0.000653681158557,11
192958794,2,2.0,0.0,0.0006515345327149,15
91715647,6,24.0,0.0,0.0006431478856342,15
49401416,7,23.0,0.0,0.0006427895438353,0
283187,8,41.0,0.1428571428571428,0.0006425232750382,3
607289185,3,3.0,0.0,0.0006378578136355,20
18765044,5,52.0,0.3,0.0006356112345706,2
680247452,4,24.0,0.1666666666666666,0.0006304476318084,10
9074548,6,9.0,0.0,0.0006282579496193,3
276042304,7,18.0,0.0,0.0006279407937914,0
30618733,3,4.0,0.0,0.0006276921524735,1
496505424,5,7.0,0.0,0.0006276478586414,32
132145189,7,98.0,0.3333333333333333,0.0006245372192588,2
478288303,12,86.0,0.0,0.0006177982629506,0
11939484,6,145.0,0.0,0.0006166373657078,9
37326770,8,128.0,0.1785714285714285,0.0006144736077834,2
26850443,6,18.0,0.3333333333333333,0.0006089855552667,16
6207167,12,1110.0,0.0303030303030303,0.0006011352145987,3
192925833,4,13.0,0.1666666666666666,0.0005919886474502,8
95098170,3,13.0,0.3333333333333333,0.0005812446704264,2
18210201,5,161.0,0.2,0.0005771601629969,0
113678112,9,47.0,0.0,0.0005754936963669,3
28710753,4,26.0,0.5,0.0005672652636911,15
35698342,6,34.0,0.1333333333333333,0.0005672122883692,3
1625986,3,4.0,0.3333333333333333,0.0005654867737082,3
165536154,3,19.0,0.0,0.0005651391975996,14
172750723,4,17.0,0.1666666666666666,0.0005650940774334,7
6296790,7,40.0,0.0,0.0005628926963019,3
113678408,11,235.0,0.0181818181818181,0.0005625847843245,3
307213173,4,15.0,0.0,0.0005567188884725,12
87859908,5,40.0,0.0,0.0005544520672444,3
105088940,3,1054.0,0.3333333333333333,0.0005515746900836,6
61153677,12,44.0,0.0757575757575757,0.0005465185698744,13
22938893,3,30.0,0.0,0.0005412184327877,8
29261473,4,10.0,0.1666666666666666,0.0005403873204371,4
39840932,5,74.0,0.2,0.0005377002095629,17
4542716,4,5.0,0.0,0.0005375252947173,0
163883279,3,3.0,0.0,0.0005365871477674,9
3060959,8,398.0,0.0357142857142857,0.0005334296114511,13
125266328,3,190.0,0.0,0.0005287536165026,15
560704231,4,4.0,0.0,0.0005280912967812,12
25777459,4,100.0,0.0,0.0005240317040928,0
30072532,3,10.0,0.0,0.0005159612856652,3
186765948,5,20.0,0.1,0.000510516834912,3
27096595,7,402.0,0.3809523809523809,0.0005081463779953,2
28366058,6,623.0,0.1333333333333333,0.0005052016747831,13
1725199,3,4.0,0.0,0.0005030323341516,23
7634677,6,10.0,0.1333333333333333,0.0005017783785475,4
528342545,5,64.0,0.3,0.0004978652107444,16
33816473,6,323.0,0.0666666666666666,0.0004975038971619,3
3698588,5,50.0,0.2,0.0004936150991874,8
198350484,2,2.0,0.0,0.0004859442293476,6
537800,8,482.0,0.1071428571428571,0.0004843263344843,19
21985130,5,34.0,0.0,0.0004823126579115,1
11171548,2,2.0,0.0,0.0004784388443906,18
6731432,4,11.0,0.0,0.0004767895108099,31
78870047,4,17.0,0.0,0.000472985458892,4
36502,3,18.0,0.0,0.0004726337829242,10
259542436,6,245.0,0.0,0.0004725543347788,17
201403923,5,8.0,0.0,0.0004721097040964,21
865412,5,5.0,0.0,0.0004717733497681,4
453191009,5,10.0,0.1,0.000470735893981,13
266515876,4,5.0,0.0,0.000470735893981,4
291675222,4,23.0,0.0,0.000470735893981,32
323389945,4,5.0,0.0,0.000470735893981,4
187086161,6,402.0,0.2666666666666666,0.0004613484427486,2
30753733,8,71.0,0.1428571428571428,0.0004594020600037,11
10320116,7,17.0,0.238095238095238,0.0004573325033997,2
177727591,6,35.0,0.1333333333333333,0.0004551034780463,2
41473746,4,40.0,0.1666666666666666,0.0004527047494237,16
27146054,6,74.0,0.1333333333333333,0.0004517366223613,2
30676648,4,145.0,0.1666666666666666,0.0004510858955439,3
206483,5,203.0,0.3,0.000451059186099,3
574428026,4,6.0,0.0,0.0004506270044469,4
22266795,4,27.0,0.0,0.0004500725130732,3
15111821,6,45.0,0.2,0.0004307261955333,2
2744972,2,48.0,0.0,0.0004300135106385,14
606125384,7,38.0,0.0,0.0004275110738843,3
27890669,8,102.0,0.3571428571428571,0.0004268253801107,0
185861173,4,158.0,0.5,0.0004236978320068,2
94911145,3,12.0,0.0,0.0004236542242344,3
11599760,5,36.0,0.1,0.0004208427170013,9
45732002,16,236.0,0.0,0.0004203952755368,3
70676032,3,5.0,0.0,0.0004202703157877,0
125234630,7,16.0,0.0952380952380952,0.0004187256205265,14
435375021,5,39.0,0.7,0.0004176263778658,1
40736127,3,3.0,0.3333333333333333,0.0004149920594828,9
7056202,3,8.0,0.0,0.0004103530522787,1
858127,4,56.0,0.3333333333333333,0.0004078493375663,1
104231541,3,8.0,0.0,0.0004071016303709,1
18369373,5,26.0,0.2,0.0004051792476123,2
27051771,6,15.0,0.0666666666666666,0.0004007990427093,2
73235061,12,150.0,0.0,0.0003998407146174,3
301573344,3,7.0,0.0,0.0003984271796925,3
88674404,3,5.0,0.3333333333333333,0.000398324408444,2
20473418,9,18.0,0.1666666666666666,0.0003976073417209,1
22234992,2,2.0,0.0,0.0003901109086808,2
18128548,5,77.0,0.1,0.0003899399748839,3
32193707,3,15.0,0.0,0.0003834303143971,9
111860063,2,7.0,0.0,0.0003828252700305,18
233147271,2,39.0,0.0,0.0003828252700305,18
2944302,9,19.0,0.0,0.0003815150968884,9
19641638,3,5.0,0.3333333333333333,0.0003770609458464,3
627720881,2,2.0,0.0,0.000376663575154,3
22844864,2,2.0,0.0,0.0003763209283089,10
51620247,5,130.0,0.0,0.0003728961435567,14
6093316,4,120.0,0.0,0.0003720262202911,14
22360263,8,104.0,0.25,0.0003676817324191,0
141339868,4,604.0,0.1666666666666666,0.0003675352665356,8
908607,3,11.0,0.3333333333333333,0.000363025138663,1
113678874,9,42.0,0.0,0.0003610738386424,3
17170044,2,113.0,0.0,0.0003537084074035,3
14367737,7,297.0,0.1428571428571428,0.0003532943165135,0
113678857,8,386.0,0.0714285714285714,0.0003530763565401,3
19608522,6,129.0,0.3333333333333333,0.0003524425200607,2
523043277,3,3.0,0.3333333333333333,0.0003513912011557,12
512901698,6,30.0,0.2,0.0003501943876364,0
220391287,4,160.0,0.0,0.0003478297065942,3
18192493,2,3.0,0.0,0.0003398967468035,7
5099453,2,5.0,0.0,0.0003398967468035,7
2928948,5,196.0,0.4,0.0003384807369098,7
93290292,6,26.0,0.2,0.0003370997549658,1
186899882,3,11.0,0.3333333333333333,0.0003323771840815,5
204020546,2,25.0,0.0,0.0003321412725422,1
36891867,2,3.0,0.0,0.0003321412725422,13
286108332,4,7.0,0.0,0.0003295919892311,2
57160728,4,6.0,0.0,0.0003243463095029,0
207663235,5,6.0,0.1,0.0003241206914905,5
11380094,5,12.0,0.0,0.0003240006121221,28
628503457,4,5.0,0.0,0.0003161568388631,12
385356389,3,5.0,0.0,0.0003138239293207,4
64404140,3,8.0,0.0,0.0003138239293207,2
7357595,3,5.0,0.0,0.0003138239293207,5
7561862,3,3.0,0.0,0.0003138239293207,2
459025965,6,55.0,0.2666666666666666,0.0003134326792476,0
20537104,3,4.0,0.0,0.000313196281462,8
78234185,5,12.0,0.0,0.0003126233559681,2
348845699,2,3.0,0.0,0.0003090786239109,1
14509169,3,5.0,0.3333333333333333,0.0003059852078997,6
15510677,2,5.0,0.0,0.0003056877298582,0
28352089,6,75.0,0.2666666666666666,0.0003038324935096,2
113100288,3,4.0,0.0,0.0002974438538101,21
33832372,6,227.0,0.1333333333333333,0.0002962565438642,0
12574344,5,46.0,0.1,0.0002950713242895,19
71133469,4,2335.0,0.0,0.0002906939405505,31
8507859,3,107.0,0.0,0.0002878367628002,8
82552640,2,3.0,0.0,0.0002872566933779,0
19953044,3,5.0,0.0,0.0002870081182116,13
70107786,3,10.0,0.0,0.0002827860305347,9
554411496,2,7.0,0.0,0.0002819273305295,4
27193779,2,3.0,0.0,0.0002808295481064,1
3407114,3,13.0,0.0,0.0002805572946818,3
210997817,9,19.0,0.0,0.0002805144890898,0
95143992,3,4.0,0.0,0.0002792155459523,10
