node_u,node_v,weight,directed_edge_count
30062547,357707809,35,1
30062547,510375115,21,1
302827809,367261349,35,1
302827809,459025965,18,1
302827809,616438432,12,1
302827809,637657854,77,1
302827809,67836789,17,1
302827809,717364780,15,1
3037907,77385607,27,1
30381877,75425073,30,1
3043048,75425073,10,1
304465394,496817075,17,1
30449481,3180553,38,1
30449481,35700771,19,1
30449481,3689718,15,1
30449481,37198116,35,1
30449481,51620247,51,1
30449481,550879823,50,1
30449481,6093316,92,1
30449481,6247705,39,1
30449481,62774726,120,1
30449481,65794292,23,1
30449481,73235061,20,1
30449481,75104123,188,1
30449481,77385607,11,1
30449481,7813441,10,1
30449481,7961991,21,1
30449481,80084817,20,1
30449481,80369237,63,1
30449481,9864166,14,1
30449481,9891249,56,1
304537599,41986369,20,1
305513242,573587193,22,1
305513242,607714334,69,1
3060959,41349039,375,1
30667298,510375115,23,1
30676648,3786237,139,1
306769011,357707809,31,1
307213173,546206616,10,1
3072629,31315021,94,1
30753733,9454675,45,1
30765938,388946490,18,1
308027791,453068084,30,1
309513886,442441933,11,1
310611,7437073,21,1
31288958,385634291,49,1
31315021,33146014,18,1
31315021,34351530,60,1
31315021,37489525,95,1
31315021,42155092,65,1
31315021,46122460,118,1
31315021,47711273,19,1
31315021,68465360,118,1
31315021,7444861,41,1
31315021,7613257,51,1
31315021,7730829,38,1
31315021,7895139,33,1
31315021,98346885,65,1
31315021,997338,81,1
31315021,9993757,17,1
31315121,357707809,42,1
31315121,496817075,107,1
31315121,510375115,39,1
31323121,507775,21,1
31339163,3786237,18,1
3149948,791522,12,1
3168225,385634291,19,1
31927407,388946490,12,1
31986253,453068084,10,1
32193707,351806852,13,1
322322404,41349039,24,1
323231688,453068084,200,1
323231688,478288303,75,1
323231688,480217156,14,1
32363061,357707809,40,1
32363061,496817075,13,1
323830219,334274271,2002,1
323902156,453068084,10,1
324754415,496817075,13,1
32538871,334274271,58,1
32538871,77385607,43,1
32741886,3786237,10,1
327628682,60377070,91,1
3320710,388946490,39,1
3320710,453068084,40,1
334274271,334274317,18,1
334274271,335342,51,1
334274271,340449391,21,1
334274271,341631350,196,2
334274271,354080507,2000,1
334274271,354090893,2039,1
334274271,354094562,2007,1
334274271,354123935,1999,1
334274271,354125784,2006,1
334274271,354126484,2008,1
334274271,354129853,2017,1
334274271,354136133,2005,1
334274271,355015152,2004,1
334274271,355027797,1997,1
334274271,355030559,2009,1
334274271,355032495,2006,1
334274271,355033263,2002,1
334274271,355035157,2009,1
334274271,357723952,104,1
334274271,358735095,10,1
334274271,362220956,18,1
334274271,364003912,114,1
334274271,373315216,35,1
334274271,383875967,2014,1
334274271,388880322,20,1
334274271,408582115,14,1
334274271,438096425,10,1
334274271,457577836,1431,1
334274271,45903621,20,1
334274271,487074429,114,1
334274271,490557661,2005,1
334274271,49442815,48,1
334274271,506746332,23,1
334274271,507775,61,1
334274271,5152285,12,1
334274271,540262346,2012,1
334274271,567524986,11,1
334274271,5695907,37,1
334274271,627172485,11,1
334274271,645237,11,1
334274271,66030306,105,1
334274271,68291529,90,1
334274271,688586835,858,1
334274271,9156682,45,1
334585300,60246359,13,1
3370128,3786237,32,1
3370128,396867188,47,1
