node_u,node_v,weight,directed_edge_count
150954997,96004375,48,1
150988662,220186120,30,1
150988662,422821402,3,1
151068206,453068084,1,1
15111821,19257422,2,1
15111821,357707809,1,1
15111821,385634291,28,1
15111821,48833910,1,1
15111821,6838921,8,1
151122650,3786237,27,1
15122806,298763623,1,1
15122806,6934395,1,1
151233646,19257422,2,1
151298737,453068084,9,1
151455245,16563587,1,1
151619717,208728772,1,1
151619717,268163609,1,1
151619717,270858421,1,1
151717145,7437073,2,1
151740965,7437073,2,1
151760169,41986369,1,1
15176189,305513242,1,1
151832185,453068084,1,1
151832185,480217156,1,1
151846403,660776503,1,1
151898169,341631350,1,1
152034043,48833910,1,1
15208514,17165658,3,1
15213446,456549280,1,1
1523106,50647838,1,1
152424770,507775,1,1
153180924,5349565,1,1
153279483,166515022,3,1
153315627,95614931,1,1
15345331,462329984,1,1
15345331,94593596,6,1
153460371,911980,1,1
153694833,86868560,14,1
1538047,507775,1,1
153882884,41986369,3,1
153996559,60246359,2,1
154318300,17165658,2,1
15437182,351806852,2,1
15450627,21985130,1,1
15452919,453068084,1,1
154744163,94593596,1,1
154832451,3786237,1,1
154962060,60246359,1,1
15500883,268163609,73,1
15500883,276042304,2,1
15500883,351806852,29,1
15500883,357707809,45,1
15500883,441299511,1,1
15500883,453068084,11,1
15500883,478288303,1,1
15500883,660776503,1,1
15502383,546206616,1,1
15510677,156018,1,1
15510677,453068084,4,1
155119796,358917318,4,1
155119796,453068084,3,1
155136567,41986369,1,1
155220641,546206616,1,1
155240458,357707809,2,1
155240458,453068084,3,1
155243481,92329433,2,1
155286170,358917318,1,1
155368246,334274271,2,1
155368246,507775,5,1
155609504,210997817,2,1
155652490,453068084,1,1
155652490,496817075,19,1
155941061,372536760,1,1
156018,156204572,1,1
156018,15823460,1,1
156018,16563587,1,1
156018,168712350,15,1
156018,172421430,1,1
156018,173972535,1,1
156018,17748183,2,1
156018,18106269,2,1
156018,184286875,1,1
156018,184460,1,1
156018,184654298,1,1
156018,189476904,3,1
156018,190416463,1,1
156018,192625955,1,1
156018,19641638,1,1
156018,197814629,1,1
156018,1983092,1,1
156018,19873619,5,1
156018,211165922,2,1
156018,215263010,6,1
156018,221654776,2,1
156018,222791664,1,1
156018,2325298,2,1
156018,2328181,1,1
156018,259445878,18,1
156018,29533139,2,1
156018,300290246,3,1
156018,305438763,3,1
156018,310300394,1,1
156018,31792824,2,1
156018,318660317,1,1
156018,321908167,30,1
156018,32873313,3,1
156018,337897840,1,1
156018,34705315,1,1
156018,34921116,1,1
156018,360734598,15,1
156018,37346186,1,1
156018,387598861,4,1
156018,39038086,1,1
156018,401531966,1,1
156018,401599965,1,1
156018,407831273,2,1
156018,412586952,1,1
156018,413071565,4,1
156018,414613150,1,1
156018,417633116,1,1
156018,426669980,3,1
156018,433213085,1,1
156018,452575658,1,1
156018,4690278,1,1
156018,480818071,2,1
156018,490177159,1,1
156018,4979256,2,1
156018,515208425,1,1
156018,52300938,4,1
156018,543288517,1,1
156018,55626935,1,1
156018,5805256,6,1
156018,58132544,16,1
156018,60246359,2,2
156018,61306303,2,1
156018,613318340,2,1
156018,617798408,1,1
156018,619008516,2,1
156018,637719089,1,1
156018,637728352,1,1
156018,666905969,1,1
156018,668665017,6,1
156018,668673665,1,1
156018,669906644,1,1
156018,671043970,15,1
156018,673267,2,1
156018,677149938,1,1
156018,681493020,1,1
156018,695630582,1,1
156018,715015715,1,1
156018,715605,7,1
156018,718593705,1,1
156018,722180249,1,1
156018,7378480,1,1
156018,74700293,1,1
156018,74705400,1,1
156018,756856,1,1
156018,7691631,1,1
156018,77394483,4,1
156018,81598961,5,1
156018,83552012,1,1
156018,84458512,5,1
156018,88439547,1,1
156018,894162,1,1
156018,908893,1,1
156018,915844,20,1
156018,93205465,3,1
156018,95147835,2,1
156066420,23247808,1,1
156108485,208728772,1,1
156108485,60246359,1,1
15625834,5349565,7,1
156599958,20587599,1,1
156606443,334274271,1,1
15661465,73235061,28,1
156939672,546206616,6,1
156939672,60377070,3,1
156968527,6838921,4,1
157008425,41986369,4,1
15730865,90541149,1,1
157310998,41986369,1,1
157310998,6934395,1,1
157397583,7437073,1,1
157422219,60246359,1,1
157463841,453068084,4,1
157514605,48833910,1,1
1575956,160999,3,1
157629873,86868560,1,1
157680689,48833910,2,1
157827731,206686299,20,1
15785507,542714,5,1
15785507,5844474,1,1
157863033,298763623,1,1
157919688,351806852,1,1
157919688,480217156,1,1
15807269,334274271,43,1
158256479,166515022,106,1
158256479,17165658,10,1
158256479,182849188,3,1
158256479,206444,24,1
158256479,453068084,1,1
158256479,5349565,26,1
158256479,56128733,3,1
158256479,60246359,1,1
158310651,478288303,1,1
158310651,95817032,2,1
158403775,16563587,17,1
158437146,84240850,1,1
158477175,581145740,1,1
158477175,60246359,12,1
15861701,19961085,7,1
1588844,87414843,1,1
158906962,56128733,1,1
158975124,159271175,1,1
158975124,18260583,7,1
158975124,2045207,23,1
158975124,23357588,3,1
158975124,242202166,19,1
158975124,24560307,7,1
158975124,24653868,2,1
158975124,257485422,17,1
158975124,2604249,5,1
158975124,27522271,5,1
158975124,27729907,1,1
158975124,283325,21,1
158975124,2888818,1,1
158975124,3037907,5,1
158975124,30553392,11,1
158975124,3678731,11,1
158975124,445340244,9,1
158975124,453580393,1,1
158975124,50140860,5,1
158975124,503577038,2,1
158975124,5695907,8,1
158975124,582879665,1,1
158975124,60075331,7,1
158975124,62117812,2,1
158975124,6296790,20,1
158975124,66030306,9,1
158975124,663487567,4,1
158975124,668515688,4,1
158975124,6818061,11,1
158975124,685771172,2,1
158975124,80501529,8,1
158975124,8467178,1,1
158975124,85802819,1,1
158975124,91837954,6,1
158975124,9283927,4,1
158975124,98346885,9,1
159005377,351806852,1,1
159049339,60246359,1,1
159109434,17165658,6,1
159271175,16563587,1,1
159271175,31315021,102,1
159271175,396867188,1,1
159271175,453068084,2,1
159294525,346976717,1,1
159294525,372536760,1,1
159294525,606433492,1,1
159294525,660776503,1,1
159294525,678214856,1,1
159294525,90541149,1,1
159351868,473235285,11,1
159548561,5844474,20,1
159568404,17165658,2,1
159907380,41986369,147,1
159907380,48833910,15,1
15992970,453068084,2,1
15993599,206417,3,1
15993609,206417,1,1
15993612,206417,6,1
15993613,206417,1,1
15993616,206417,1,1
15993618,206417,1,1
16019737,396856161,5,1
160253491,220186120,1,1
160367623,385634291,1,1
1604991,198683574,1,1
1604991,660776503,1,1
160615620,358917318,2,1
160615620,453068084,2,1
160615620,496817075,13,1
160689777,60246359,1,1
160735013,453068084,9,1
160784930,453191009,2,1
160919119,478288303,1,1
160919119,546206616,3,1
160999,1680909,2,1
160999,17165658,3,1
160999,17359057,3,1
160999,180226750,1,1
160999,201885288,2,1
160999,2045207,3,1
160999,23405758,2,1
160999,2524488,2,1
160999,29102367,1,1
160999,3038937,3,1
160999,314384911,1,1
160999,330590745,1,1
160999,38279790,2,1
160999,458035827,6,1
160999,458807284,2,1
160999,5543519,1,1
160999,5663857,4,1
160999,5695907,4,1
160999,60246359,6,1
160999,62117812,1,1
160999,664452562,1,1
160999,713048114,2,1
160999,7184464,1,1
160999,93290292,2,1
161001,341631350,1,1
161155314,16563587,1,1
161525880,20587599,2,1
161674141,422821402,1,1
161681291,358917318,3,1
16189524,1705960,2,1
16189524,1756350,7,1
16189524,1908577,5,1
16189524,20275545,2,1
16189524,20300177,7,1
16189524,206371,22,1
16189524,22266795,8,1
16189524,23351479,3,1
16189524,2358108,1,1
16189524,2560988,19,1
16189524,2604249,3,1
16189524,283325,12,1
16189524,3037907,1,1
16189524,33816473,20,1
16189524,35697461,4,1
16189524,3604157,16,1
16189524,3955647,5,1
16189524,475599,4,1
16189524,4950187,6,1
16189524,50007393,1,1
16189524,50140860,1,1
16189524,537800,12,1
16189524,5695907,5,1
16189524,6207167,10,1
16189524,6765281,6,1
16189524,687836,3,1
16189524,72700804,1,1
16189524,7508411,14,1
16189524,7639232,13,1
16189524,832680,28,1
16189524,85504501,1,1
161951219,276293034,1,1
161979323,510607652,1,1
16211818,184981,1,1
16211818,388946490,48,1
162168274,507775,3,1
162201964,87414843,1,1
162484658,16563587,17,1
162548942,528766495,1,1
1625986,16563587,1,1
1625986,166515022,1,1
1625986,19961085,2,1
162725910,16563587,11,1
162864176,16563587,4,1
162869571,48833910,1,1
162869571,60246359,1,1
16287235,334274271,17,1
163071182,4604367,1,1
16309670,50647838,1,1
163185206,60246359,1,1
163387337,49876476,1,1
16345015,6358188,2,1
163568212,456549280,1,1
163653257,453068084,1,1
163847389,60246359,3,1
163853205,660776503,1,1
163883279,166515022,1,1
163883279,660776503,1,1
164026325,17165658,2,1
164047061,357707809,1,1
164047061,358917318,2,1
164047061,480217156,1,1
164047061,510375115,1,1
164074287,17165658,1,1
164267980,16563587,1,1
164354270,351806852,1,1
164668916,357707809,22,1
164668916,453068084,1,1
164789751,660776503,1,1
164896915,60246359,1,1
16489874,334274271,95,1
165021340,60246359,9,1
165087274,478288303,1,1
16514887,220186120,1,1
16523712,25780780,2,1
165289175,268163609,6,1
165289175,302827809,2,1
165289175,351806852,1,1
165289175,480217156,1,1
165289175,496817075,7,1
165332779,302827809,1,1
165478163,496817075,3,1
165536154,639434928,16,1
165536154,75425073,1,1
16554739,334274271,1,1
16554739,507775,14,1
16554739,99919302,1,1
165561258,453068084,1,1
16556373,341631350,2,1
16563587,167666671,3,1
16563587,169087223,1,1
16563587,172104891,1,1
16563587,174522026,1,1
16563587,175910132,1,1
16563587,176172924,1,1
16563587,176278485,1,1
16563587,177727591,2,1
16563587,178576091,2,1
16563587,183781681,9,1
16563587,184463891,1,1
16563587,187086161,1,1
16563587,187694683,1,1
16563587,187943341,17,1
16563587,18906266,2,1
16563587,190416463,32,1
16563587,190994178,4,1
16563587,191461487,6,1
16563587,191655189,4,1
16563587,192366753,1,1
16563587,192925833,7,1
16563587,193929371,1,1
16563587,19608522,24,1
16563587,197176365,6,1
16563587,198683574,2,1
16563587,198711527,2,1
16563587,19953044,1,1
16563587,200437066,1,1
16563587,203259544,1,1
16563587,204033634,9,1
16563587,20580498,1,1
16563587,206130163,2,1
16563587,20675635,1,1
16563587,207618995,3,1
16563587,208728772,1,1
16563587,20929025,18,1
16563587,210909024,3,1
16563587,21440127,94,1
16563587,218158416,1,1
16563587,222960238,7,1
16563587,22479136,1,1
16563587,227460322,1,1
16563587,228868155,3,1
16563587,22938893,25,1
16563587,23096959,162,1
16563587,232160635,1,1
16563587,2325298,2,1
16563587,23641816,1,1
16563587,23727431,14,1
16563587,242581770,1,1
16563587,242765280,1,1
16563587,24385451,1,1
16563587,246133980,1,1
16563587,247587757,1,1
16563587,248868816,6,1
16563587,249722766,1,1
16563587,250652185,15,1
16563587,252604066,1,1
16563587,252650176,7,1
16563587,253650720,1,1
16563587,261141187,1,1
16563587,26289803,2,1
16563587,2651432,1,1
16563587,27096595,7,1
16563587,271140688,1,1
16563587,273550906,11,1
16563587,274116286,11,1
16563587,274705319,21,1
16563587,27483832,2,1
16563587,275084371,1,1
16563587,27522247,1,1
16563587,27522271,3,1
16563587,27522295,1,1
16563587,275647768,3,1
16563587,27576132,2,1
16563587,27729880,1,1
16563587,27729907,77,1
16563587,27929056,48,1
16563587,28352089,1,1
16563587,288082909,1,1
16563587,2883574,1,1
16563587,292888939,1,1
16563587,294223530,9,1
16563587,294224347,1,1
16563587,297728481,2,1
16563587,302670797,7,1
16563587,30383208,1,1
16563587,31228039,2,1
16563587,313731577,2,1
16563587,317655208,1,1
16563587,32238354,2,1
16563587,32769228,4,1
16563587,32873313,1,1
16563587,331456036,1,1
16563587,3370128,3,1
16563587,33881440,1,1
16563587,339348284,1,1
16563587,341316058,2,1
16563587,346109201,4,1
16563587,347277349,1,1
16563587,352804165,17,1
16563587,358917318,2,1
16563587,359952601,1,1
16563587,368565094,2,1
16563587,3698588,30,1
16563587,374846113,1,1
16563587,379865325,2,1
16563587,385693693,1,1
16563587,385694529,1,1
16563587,394028369,10,1
16563587,394754122,6,1
16563587,395893003,6,1
16563587,396856161,3,1
16563587,39816691,1,1
16563587,39874513,1,1
16563587,40355094,2,1
16563587,40620773,1,1
16563587,408656417,10,1
16563587,408996775,2,1
16563587,4164482,5,1
16563587,4192593,2,1
16563587,41986369,1,1
16563587,422379561,52,1
16563587,422821402,4,2
16563587,423907006,1,1
16563587,423955808,2,1
16563587,42610470,18,1
16563587,430398283,2,1
16563587,43441403,3,1
16563587,438013940,23,1
16563587,438391791,2,1
16563587,439055966,1,1
16563587,4407129,2,1
16563587,445569784,1,1
16563587,44733039,1,1
16563587,449438333,1,1
16563587,45226685,3,1
16563587,454132203,3,1
16563587,45446294,1,1
16563587,46598496,1,1
16563587,46998787,1,1
16563587,470755469,16,1
16563587,47203045,1,1
16563587,473235285,1,1
16563587,473747677,2,1
16563587,479517597,1,1
16563587,48004987,64,1
16563587,48062626,4,1
16563587,480668717,2,1
16563587,483146498,7,1
16563587,488299528,2,1
16563587,49111463,1,1
16563587,491653777,3,1
16563587,493035916,5,1
16563587,49441405,55,1
16563587,497022402,1,1
16563587,50538484,1,1
16563587,50565430,21,1
16563587,50629145,1,1
16563587,518574859,1,1
16563587,51905353,70,1
16563587,521695479,3,1
16563587,52736898,2,1
16563587,52773157,2,1
16563587,53954979,8,1
16563587,54173593,42,1
16563587,54502204,25,1
16563587,55906763,1,1
16563587,560621227,1,1
16563587,562557612,1,1
16563587,56550961,1,1
16563587,571342238,273,1
16563587,579303566,1,1
16563587,58707550,2,1
16563587,587943248,1,1
16563587,593688846,1,1
16563587,594233702,2,1
16563587,598571781,1,1
16563587,60188025,4,1
16563587,60553554,1,1
16563587,60805080,8,1
16563587,618492,1,1
16563587,6247705,3,1
16563587,62895080,1,1
16563587,63375710,2,1
16563587,63652864,3,1
16563587,63840208,1,1
16563587,63925755,14,1
16563587,642140097,1,1
16563587,642457312,1,1
16563587,645378455,18,1
16563587,65798922,2,1
16563587,66403568,2,1
16563587,664452562,6,1
16563587,680247452,6,1
16563587,691576972,1,1
16563587,69170505,12,1
16563587,700539288,1,1
16563587,70208775,6,1
16563587,715728010,1,1
16563587,715798276,1,1
16563587,75918965,3,1
16563587,76986795,1,1
16563587,77703394,7,1
16563587,7823926,3,1
16563587,790359,3,1
16563587,79371642,2,1
16563587,79954708,3,1
16563587,80430781,14,1
16563587,81387692,3,1
16563587,8385515,1,1
16563587,8397993,1,1
16563587,84596297,2,1
16563587,8507859,92,1
16563587,8514,1,1
16563587,86103984,1,1
16563587,90793418,1,1
16563587,91074692,2,1
16563587,9120526,77,1
16563587,927442,105,1
16563587,9342529,1,1
16563587,93948485,1,1
16563587,94003494,1,1
16563587,9433979,1,1
16563587,94883751,1,1
16563587,9524057,1,1
16563587,96004375,2,1
16563587,96237042,5,1
16563587,9646845,1,1
16563587,96570421,4,1
16563587,991475,2,1
165758293,182849188,1,1
165758293,206444,1,1
16587283,17165658,1,1
165954705,206403,2,1
165954705,5683653,2,1
165957180,41986369,3,1
16597023,911980,1,1
166274005,166515022,1,1
166282681,166515022,836,1
166314916,166515022,2,1
166319643,5349565,1,1
166363507,546206616,1,1
166480286,166515022,2,1
166515022,166575621,1,1
166515022,166763279,10,1
166515022,167017214,4,1
166515022,167949879,14,1
166515022,168043047,2,1
166515022,17165658,8,2
166515022,172750723,2,1
166515022,180508509,2,1
166515022,182849188,38,2
166515022,184286875,1,1
166515022,184463891,2,1
166515022,187523334,1,1
166515022,19323986,2,1
166515022,19684359,2,1
166515022,19961085,15,2
166515022,20245398,1,1
166515022,20275545,3,1
166515022,20300177,9,1
166515022,20415251,1,1
166515022,20473418,1,1
166515022,20587599,2,1
166515022,206444,14,2
166515022,206459,2,1
166515022,206483,1,1
166515022,206632,1,1
166515022,20675635,10,1
166515022,20675636,5,1
166515022,210933087,9,1
166515022,211494818,1,1
166515022,214273093,1,1
166515022,215566462,1,1
166515022,220186120,1,1
166515022,220362473,8,1
166515022,22305416,4,1
166515022,227300707,1,1
166515022,23206290,7,1
166515022,233938764,1,1
166515022,23418517,3,1
166515022,235866201,3,1
166515022,236570369,11,1
166515022,23982180,1,1
166515022,2524488,1,1
166515022,254450741,8,1
166515022,255086434,1,1
166515022,258933250,1,1
166515022,2604249,4,1
166515022,263035471,3,1
166515022,274077404,1,1
166515022,276025804,5,1
166515022,27790789,3,1
166515022,282339941,5,1
166515022,284745566,2,1
166515022,28710753,1,1
166515022,29261473,2,1
166515022,2928948,1,1
166515022,3037907,2,1
166515022,3038937,2,1
166515022,30434289,4,1
166515022,305498835,2,1
166515022,31006158,3,2
166515022,310611,3,1
166515022,321938,2,1
166515022,325213317,1,1
166515022,325777713,2,1
166515022,330085907,1,1
166515022,331691688,6,1
166515022,3370128,5,1
166515022,33745913,2,1
166515022,33816473,8,1
166515022,33884891,1,1
166515022,341322737,1,1
166515022,34139230,1,1
166515022,34562183,1,1
166515022,35144191,15,1
166515022,355307023,1,1
166515022,356069432,1,1
166515022,360462210,1,1
166515022,36502,1,1
166515022,375736511,2,1
166515022,3786237,1,1
166515022,380971085,1,1
166515022,38279457,1,1
166515022,385554672,2,1
166515022,386053978,1,1
166515022,388946490,3,2
166515022,390505378,1,1
166515022,39464018,1,1
166515022,408387870,1,1
166515022,414633085,2,1
166515022,41969076,1,1
166515022,427247481,1,1
166515022,435375021,1,1
166515022,44662669,1,1
166515022,449657737,2,1
166515022,4681328,22,1
166515022,472870988,2,1
166515022,473614246,2,1
166515022,47848761,2,1
166515022,48714685,1,1
166515022,493332759,1,1
166515022,49982695,2,1
166515022,501687,1,1
166515022,50370190,1,1
166515022,50647838,3,1
166515022,5152285,1,1
166515022,5174103,8,1
166515022,518164214,1,1
166515022,51905353,1,1
166515022,521438915,1,1
166515022,52855516,2,1
166515022,531104599,1,1
166515022,5349565,176,2
166515022,536010299,2,1
166515022,542039795,1,1
166515022,549071054,1,1
166515022,551076626,1,1
166515022,554217853,1,1
166515022,566073,1,1
166515022,570575390,1,1
166515022,570678664,2,1
166515022,574428026,1,1
166515022,574877,3,1
166515022,589660517,1,1
166515022,592571625,1,1
166515022,59779262,1,1
166515022,60111626,4,1
166515022,60246359,4,2
166515022,602943934,1,1
166515022,605898410,2,1
166515022,611964074,5,1
166515022,61691853,1,1
166515022,618104322,1,1
166515022,624163890,1,1
166515022,63421322,3,1
166515022,645214640,1,1
166515022,66311167,4,1
166515022,66319393,2,1
166515022,664750387,1,1
166515022,671661310,1,1
166515022,676024928,1,1
166515022,679396061,1,1
166515022,682923562,1,1
166515022,693268407,2,1
166515022,724809112,1,1
166515022,7276954,1,1
166515022,727890387,2,1
166515022,72815283,1,1
166515022,72874378,2,1
166515022,76474200,8,1
166515022,8024331,15,1
166515022,8119454,2,1
166515022,832680,1,1
166515022,83638422,1,1
166515022,84302090,1,1
166515022,85504501,1,1
166515022,85795396,1,1
166515022,9155612,1,1
166515022,9342529,1,1
166515022,95247959,1,1
166515022,99919302,1,1
16652218,422821402,1,1
166545969,453068084,1,1
1666245,23315232,1,1
1670832,206417,1,1
167093203,5349565,1,1
167317243,41986369,16,1
167499157,41986369,74,1
167499157,48833910,11,1
167499157,60246359,2,1
167553735,302827809,3,1
167615437,50874442,127,1
167756292,349627612,1,1
167839176,453068084,2,1
167926123,41986369,1,1
16795933,206417,3,1
168011367,385634291,1,1
1680733,19961085,2,1
1680733,334274271,19,1
1680733,3786237,2,1
1680733,77385607,16,1
168183392,49876476,1,1
168370,20089857,2,1
168712350,177216640,1,1
168712350,178462204,1,1
168712350,222791664,1,1
168712350,238683847,1,1
168712350,313801701,1,1
168712350,52300938,1,1
168712350,599781615,1,1
168712350,608030247,1,1
168712350,679837577,1,1
168736310,334274271,2177,1
168736372,334274271,1,1
168870773,6358188,2,1
16907502,220186120,1,1
16907502,60377070,18,1
16916235,507775,1,1
16916235,60246359,3,1
169608259,507775,2,1
169656159,510375115,4,1
16980777,9342529,5,1
16994340,351806852,1,1
17002442,20587599,7,1
170134290,48617634,1,1
170366344,41349039,2,1
170366344,41986369,2,1
170366344,80087836,4,1
170411418,385634291,19,1
170439169,268163609,1,1
170570699,357707809,1,1
170681535,49876476,2,1
170740248,49876476,1,1
17085874,17165658,1,1
171396748,208728772,1,1
171460321,334274271,1,1
171486120,305513242,2,1
17165658,17234665,1,1
17165658,17241201,1,1
17165658,173431969,6,1
17165658,173458129,5,1
17165658,175129788,2,1
17165658,175592968,5,1
17165658,1756350,2,1
17165658,177139928,9,1
17165658,177210627,4,1
17165658,178394770,1,1
17165658,181738376,3,1
17165658,18260583,2,1
17165658,182849188,86,2
17165658,184286875,3,1
17165658,1845223,6,1
17165658,1874483,8,1
17165658,187879115,1,1
17165658,19016985,1,1
17165658,190416463,3,1
17165658,192625525,3,1
17165658,192625955,2,1
17165658,195747855,2,1
17165658,196057608,1,1
17165658,19684359,17,1
17165658,19689699,1,1
17165658,197730309,1,1
17165658,20248082,2,1
17165658,20300177,12,1
17165658,203461509,5,1
17165658,203537234,5,1
17165658,2045207,24,1
17165658,20570214,1,1
17165658,20580498,2,1
17165658,20587599,10,2
17165658,206341,4,1
17165658,206371,3,1
17165658,206378,3,1
17165658,206396,4,1
17165658,206444,19,2
17165658,206459,3,1
17165658,206483,11,1
17165658,20675635,1,1
17165658,20675636,17,1
17165658,21099,8,1
17165658,212465715,31,1
17165658,21303988,2,1
17165658,214350064,6,1
17165658,21467907,2,1
17165658,21759652,2,1
17165658,217627454,1,1
17165658,2211243,1,1
17165658,228390865,1,1
17165658,22938893,4,1
17165658,23357588,34,1
17165658,23418517,17,1
17165658,235638810,1,1
17165658,235860204,1,1
17165658,237617513,3,1
17165658,23797421,1,1
17165658,240466,3,1
17165658,240912221,1,1
17165658,241092383,4,1
17165658,243452117,3,1
17165658,2575826,1,1
17165658,2580769,2,1
17165658,2604249,11,1
17165658,2615616,1,1
17165658,26426726,4,1
17165658,26562411,1,1
17165658,275650396,3,1
17165658,27729880,3,1
17165658,27729926,11,1
17165658,279553,16,1
17165658,27994296,15,1
17165658,28710753,2,1
17165658,28750927,1,1
17165658,287743349,1,1
17165658,288485773,1,1
17165658,288487894,1,1
17165658,2888818,55,1
17165658,28900400,32,1
17165658,29178282,5,1
17165658,292053394,3,1
17165658,295316675,1,1
17165658,29923817,1,1
17165658,3038937,14,1
17165658,30676648,3,1
17165658,307213173,1,1
17165658,310666411,1,1
17165658,31339163,38,1
17165658,31933589,23,1
17165658,324487461,2,1
17165658,325822007,5,1
17165658,334274271,4,1
17165658,33440467,2,1
17165658,335342,1,1
17165658,335786381,2,1
17165658,33745913,3,1
17165658,33753632,3,1
17165658,33880218,16,1
17165658,34087729,4,1
17165658,34416282,3,1
17165658,34533675,2,1
17165658,348845699,2,1
17165658,35144191,9,1
17165658,35697461,2,1
17165658,35700771,39,1
17165658,358917318,9,1
17165658,35900688,1,1
17165658,362404999,1,1
17165658,362712307,4,1
17165658,369588765,1,1
17165658,373800628,1,1
17165658,377881607,1,1
17165658,38279790,9,1
17165658,38829639,41,1
17165658,388946490,175,1
17165658,39144867,1,1
17165658,394523815,1,1
17165658,402021456,2,1
17165658,41420773,1,1
17165658,42300713,33,1
17165658,4253330,2,1
17165658,429687384,1,1
17165658,433198567,2,1
17165658,435375021,1,1
17165658,43648562,1,1
17165658,436912897,2,1
17165658,4433540,6,1
17165658,445423122,1,1
17165658,45423600,29,1
17165658,46425250,1,1
17165658,464980742,1,1
17165658,46900076,6,1
17165658,470195531,1,1
17165658,472961423,1,1
17165658,477925242,8,1
17165658,479752228,7,1
17165658,481429011,51,1
17165658,486365104,1,1
17165658,492184868,1,1
17165658,494471755,8,1
17165658,495464826,1,1
17165658,49609581,1,1
17165658,49691605,1,1
17165658,5003951,1,1
17165658,501687,15,1
17165658,502225300,4,1
17165658,503900825,2,1
17165658,504360264,1,1
17165658,507086219,2,1
17165658,50904245,1,1
17165658,509960044,1,1
17165658,51584791,55,1
17165658,516813356,4,1
17165658,5174103,1,1
17165658,51905353,32,1
17165658,51905729,14,1
17165658,521075255,1,1
17165658,521371906,4,1
17165658,523479704,3,1
17165658,525526295,1,1
17165658,526371668,1,1
17165658,52855516,2,1
17165658,537800,18,1
17165658,538626126,2,1
17165658,538656848,10,1
17165658,548730031,3,1
17165658,56128731,4,1
17165658,566275577,1,1
17165658,5683653,1,1
17165658,56894212,1,1
17165658,5695907,36,1
17165658,573114199,6,1
17165658,574588439,1,1
17165658,578819146,1,1
17165658,57912964,5,1
17165658,582275863,1,1
17165658,58255485,1,1
17165658,583148820,4,1
17165658,587976355,2,1
17165658,590063058,1,1
17165658,592933002,3,1
17165658,596492770,1,1
17165658,607735592,2,1
17165658,608298960,4,1
17165658,609058193,1,1
17165658,60977924,2,1
17165658,610834975,2,1
17165658,611161787,1,1
17165658,616558939,1,1
17165658,616780501,1,1
17165658,618375305,1,1
17165658,61945043,5,1
17165658,6207167,15,1
17165658,63044524,20,1
17165658,631023173,1,1
17165658,63421322,2,1
17165658,635119293,3,1
17165658,636466287,1,1
17165658,636611914,1,1
17165658,637483840,1,1
17165658,640972,1,1
17165658,642041202,1,1
17165658,647220570,2,1
17165658,647863473,3,1
17165658,648429440,1,1
17165658,652391977,2,1
17165658,65252,10,1
17165658,65600975,1,1
17165658,659205820,2,1
17165658,662230792,3,1
17165658,664363680,1,1
17165658,66823715,1,1
17165658,67264828,3,1
17165658,673408592,2,1
17165658,6742151,3,1
17165658,677479521,1,1
17165658,679249957,2,1
17165658,679807475,1,1
17165658,680083520,2,1
17165658,68077781,8,1
17165658,683126971,1,1
17165658,685139283,5,1
17165658,688675173,1,1
17165658,6934395,30,1
17165658,693950742,5,1
17165658,695990001,7,1
17165658,702868509,1,1
17165658,7035651,1,1
17165658,718404317,1,1
17165658,719532471,1,1
17165658,7276954,1,1
17165658,731515911,3,1
17165658,74175805,1,1
17165658,75173456,3,1
17165658,7613257,17,1
17165658,770901,4,1
17165658,81598961,2,1
17165658,82301030,23,1
17165658,82580,1,1
17165658,826897,1,1
17165658,832680,6,1
17165658,843222,3,1
17165658,858127,48,1
17165658,86644608,2,1
17165658,86870924,19,1
17165658,908607,7,1
17165658,9283927,6,1
17165658,93200555,1,1
17165658,93290292,15,1
17165658,943149,2,1
17165658,95047635,2,1
17165658,95775164,1,1
17165658,99919302,3,1
17170044,3786237,112,1
17170044,911980,1,1
17192780,344711168,17,1
172000765,60246359,1,1
172104891,453068084,2,1
172155554,334274271,1,1
17224514,334274271,2,1
17224514,35228936,1,1
17224514,49876476,1,1
17224514,6083792,10,1
17224514,961036,1,1
172281423,60246359,1,1
17234665,5349565,2,1
17238321,7437073,1,1
172401332,268163609,3,1
172456427,60246359,21,1
172491601,33745913,1,1
1725199,34533675,1,1
1725199,95817032,2,1
172750723,334274271,12,1
172750723,49876476,1,1
172750723,507775,2,1
17286587,19961085,1,1
17286587,3786237,4,1
173009358,220186120,3,1
173055585,268163609,1,1
173055585,351806852,13,1
17310686,206444,2,1
1731413,208728772,8,1
173228436,207663235,1,1
173454206,678214856,1,1
17359057,20587599,1,1
17359057,30449481,1,1
17359057,6358188,10,1
17359057,77385607,1,1
173709830,60377070,22,1
17372733,208728772,1,1
17372733,334274271,1,1
17381605,268163609,2,1
17381605,613723,2,1
17391973,24494032,1,1
17391973,259542436,34,1
173952378,60246359,1,1
174204333,543276238,1,1
17420913,268163609,2,1
17420913,357707809,6,1
17420913,453068084,4,1
17420913,480217156,3,1
17420913,48833910,1,1
174265685,480217156,1,1
174378326,276293034,2,1
174381831,358917318,1,1
17451182,422821402,2,1
17451182,6838921,1,1
174581882,334274271,1,1
1746398,613723,4,1
175096978,60246359,1,1
175100306,41349039,1,1
17516793,90541149,2,1
175232615,453068084,1,1
17527989,268163609,1,1
17527989,351806852,1,1
