project_id,repo_name,category_label,total_reference_records,self_reference_records,external_project_reference_records,non_project_reference_records,unresolved_target_reference_records,self_reference_ratio,external_reference_share,non_project_reference_share,active_issue_pr_count,comment_related_unique_source_count,comment_body_ref_count,comment_per_issue,comment_reference_density,project_age_years_at_2023_end,out_degree,out_strength,seed_to_seed_relation_count,seed_to_seed_weight,seed_to_expanded_relation_count,seed_to_expanded_weight,target_diversity,source_concentration_hhi,top_target_weight_share,in_degree,in_strength,target_coverage,undirected_degree,undirected_strength,local_clustering,betweenness_brokerage,in_lcc
206444,apache/hive,Relational,87809,1365,136,84348,1960,0.015545103577082,0.984454896422918,0.960584905875252,1139,6013,86980,5.279192273924495,14.465325128887413,14.609171800136892,50,136,4,8,46,128,50,0.06790657439446367,0.17647058823529413,9.0,75.0,0.030612244897959183,57.0,211.0,0.03759398496240601,0.013309155639651963,True
911980,tarantool/tarantool,"Key-value,Document",10157,5549,659,3102,847,0.5463227330904795,0.4536772669095205,0.3054051393127892,1357,3113,5297,2.294030950626382,1.701574044330228,13.28952772073922,78,659,2,3,76,656,78,0.08118936817406242,0.20030349013657056,1.0,1.0,0.003401360544217687,79.0,660.0,0.0,0.0210064929506057,True
11225014,etcd-io/etcd,Key-value,18461,5438,1655,6013,5355,0.294566924868642,0.705433075131358,0.3257136666486105,1939,6089,15133,3.140278494069108,2.485301363113812,10.483230663928817,227,1655,3,49,224,1606,227,0.04008689223355026,0.13836858006042296,9.0,79.0,0.030612244897959183,233.0,1734.0,0.003107888116027823,0.07837705238258272,True
2649214,arangodb/arangodb,"Key-value,Document,Graph",43002,28065,180,13046,1711,0.6526440630668341,0.3473559369331659,0.3033812380819496,1214,1910,3030,1.57331136738056,1.5863874345549738,12.177960301163589,43,180,1,3,42,177,43,0.12333333333333331,0.2833333333333333,0.0,0.0,0.0,43.0,180.0,0.0,0.007137238256873261,True
114619105,apache/kyuubi,Relational,23989,7896,638,11566,3889,0.3291508608112051,0.6708491391887949,0.4821376464212764,1767,4610,12004,2.6089417091114884,2.603904555314533,6.031485284052019,130,638,6,143,124,495,130,0.05192559035386838,0.14576802507836992,2.0,14.0,0.006802721088435374,131.0,652.0,0.009864944216089255,0.02093156682950565,True
60377070,vespa-engine/vespa,"Document,Search Engine",26340,5814,1589,15926,3011,0.2207289293849658,0.7792710706150342,0.6046317388003037,2804,3307,20852,1.1793865905848788,6.305412760810402,7.572895277207392,59,1589,1,365,58,1224,59,0.13325842669929078,0.22970421648835745,0.0,0.0,0.0,59.0,1589.0,0.0011689070718877848,0.011755848377588106,True
542714,ravendb/ravendb,"Key-value,Document",3653,964,141,2189,359,0.2638926909389543,0.7361073090610457,0.5992335067068163,1768,2469,3062,1.3964932126696832,1.240178209801539,13.828884325804244,50,141,4,4,46,137,50,0.035963985715004275,0.07092198581560284,0.0,0.0,0.0,50.0,141.0,0.004081632653061225,0.01338616263373164,True
158975124,apache/iotdb,"Hierarchical,Time Series",65256,9255,307,54716,978,0.1418260389849209,0.858173961015079,0.8384822851538556,1769,3616,57600,2.0440927077444884,15.929203539823009,5.0978781656399725,42,307,0,0,42,307,42,0.03952296576090994,0.0749185667752443,0.0,0.0,0.0,42.0,307.0,0.0,0.007724898309260079,True
206424,apache/cassandra,"Wide column,Key-value",3779,455,59,2569,696,0.1204022228102672,0.8795977771897328,0.6798094734056629,756,1623,3401,2.1468253968253967,2.095502156500308,14.609171800136892,31,59,0,0,31,59,31,0.07555300201091641,0.22033898305084745,2.0,2.0,0.006802721088435374,33.0,61.0,0.007575757575757576,0.008235508828464596,True
156018,redis/redis,Key-value,6922,2912,371,1220,2419,0.4206876625252817,0.5793123374747183,0.1762496388327073,990,3248,5438,3.2808080808080806,1.6742610837438423,14.77618069815195,106,371,2,6,104,365,106,0.056182387515347876,0.18598382749326145,5.0,19.0,0.017006802721088437,110.0,390.0,0.0035029190992493745,0.042337349115498996,True
