source_project_id,target_project_id,weight,multiplicity,is_self_loop,source_is_seed,target_is_seed
16563587,562557612,1,1,False,True,False
16563587,56550961,1,1,False,True,False
16563587,571342238,273,273,False,True,False
16563587,579303566,1,1,False,True,False
16563587,58707550,2,2,False,True,False
16563587,587943248,1,1,False,True,False
16563587,593688846,1,1,False,True,False
16563587,594233702,2,2,False,True,False
16563587,598571781,1,1,False,True,False
16563587,60188025,4,4,False,True,False
16563587,60553554,1,1,False,True,False
16563587,60805080,8,8,False,True,False
16563587,618492,1,1,False,True,False
16563587,6247705,3,3,False,True,False
16563587,62895080,1,1,False,True,False
16563587,63375710,2,2,False,True,False
16563587,63652864,3,3,False,True,False
16563587,63840208,1,1,False,True,False
16563587,63925755,14,14,False,True,False
16563587,642140097,1,1,False,True,False
16563587,642457312,1,1,False,True,False
16563587,645378455,18,18,False,True,False
16563587,65798922,2,2,False,True,False
16563587,66403568,2,2,False,True,False
16563587,664452562,6,6,False,True,False
16563587,680247452,6,6,False,True,False
16563587,691576972,1,1,False,True,False
16563587,69170505,12,12,False,True,False
16563587,700539288,1,1,False,True,False
16563587,70208775,6,6,False,True,False
16563587,715728010,1,1,False,True,False
16563587,715798276,1,1,False,True,False
16563587,75918965,3,3,False,True,False
16563587,76986795,1,1,False,True,False
16563587,77703394,7,7,False,True,False
16563587,7823926,3,3,False,True,False
16563587,790359,3,3,False,True,False
16563587,79371642,2,2,False,True,False
16563587,79954708,3,3,False,True,False
16563587,80430781,14,14,False,True,False
16563587,81387692,3,3,False,True,False
16563587,8385515,1,1,False,True,False
16563587,8397993,1,1,False,True,False
16563587,84596297,2,2,False,True,False
16563587,8507859,92,92,False,True,False
16563587,8514,1,1,False,True,False
16563587,86103984,1,1,False,True,False
16563587,90793418,1,1,False,True,False
16563587,91074692,2,2,False,True,False
16563587,9120526,77,77,False,True,False
16563587,927442,105,105,False,True,True
16563587,93948485,1,1,False,True,False
16563587,94003494,1,1,False,True,False
16563587,9433979,1,1,False,True,False
16563587,94883751,1,1,False,True,False
16563587,9524057,1,1,False,True,False
16563587,96004375,2,2,False,True,False
16563587,96237042,5,5,False,True,False
16563587,9646845,1,1,False,True,False
16563587,96570421,4,4,False,True,False
16563587,991475,2,2,False,True,False
166387176,166387176,162,162,True,True,True
166387176,18506893,1,1,False,True,False
166387176,307992244,2,2,False,True,False
166515022,10277647,1,1,False,True,False
166515022,105069363,1,1,False,True,False
166515022,1064563,1,1,False,True,False
166515022,10746583,1,1,False,True,False
166515022,1123727,1,1,False,True,False
166515022,113678857,1,1,False,True,False
166515022,1148753,1,1,False,True,False
166515022,116038660,3,3,False,True,False
166515022,12179494,1,1,False,True,False
166515022,124701774,1,1,False,True,False
166515022,12499251,3,3,False,True,False
166515022,13124802,1,1,False,True,True
166515022,131403312,6,6,False,True,False
166515022,13404515,1,1,False,True,False
166515022,1361792,4,4,False,True,False
166515022,149824037,2,2,False,True,False
166515022,15056182,1,1,False,True,False
166515022,153279483,3,3,False,True,False
166515022,158256479,106,106,False,True,False
166515022,1625986,1,1,False,True,False
166515022,163883279,1,1,False,True,False
166515022,166274005,1,1,False,True,False
166515022,166282681,836,836,False,True,False
166515022,166314916,2,2,False,True,False
166515022,166480286,2,2,False,True,False
166515022,166515022,6986,6986,True,True,True
166515022,166575621,1,1,False,True,False
166515022,166763279,10,10,False,True,False
166515022,167017214,4,4,False,True,False
166515022,167949879,14,14,False,True,False
166515022,168043047,2,2,False,True,False
166515022,17165658,5,5,False,True,True
166515022,172750723,2,2,False,True,False
166515022,180508509,2,2,False,True,False
166515022,182849188,35,35,False,True,True
166515022,184286875,1,1,False,True,False
166515022,184463891,2,2,False,True,False
166515022,187523334,1,1,False,True,False
166515022,19323986,2,2,False,True,False
166515022,19684359,2,2,False,True,False
166515022,19961085,12,12,False,True,True
166515022,20245398,1,1,False,True,False
166515022,20275545,3,3,False,True,False
166515022,20300177,9,9,False,True,False
166515022,20415251,1,1,False,True,False
166515022,20473418,1,1,False,True,True
166515022,206444,12,12,False,True,True
166515022,206459,2,2,False,True,False
166515022,206483,1,1,False,True,False
166515022,206632,1,1,False,True,False
166515022,20675635,10,10,False,True,False
166515022,20675636,5,5,False,True,False
166515022,210933087,9,9,False,True,False
166515022,211494818,1,1,False,True,False
166515022,214273093,1,1,False,True,False
166515022,215566462,1,1,False,True,False
166515022,220186120,1,1,False,True,True
166515022,220362473,8,8,False,True,False
166515022,22305416,4,4,False,True,False
166515022,227300707,1,1,False,True,False
166515022,23206290,7,7,False,True,False
166515022,233938764,1,1,False,True,False
166515022,23418517,3,3,False,True,False
166515022,235866201,3,3,False,True,False
166515022,236570369,11,11,False,True,False
166515022,23982180,1,1,False,True,False
166515022,254450741,8,8,False,True,False
166515022,255086434,1,1,False,True,False
166515022,258933250,1,1,False,True,False
166515022,2604249,4,4,False,True,False
166515022,263035471,3,3,False,True,False
166515022,274077404,1,1,False,True,False
166515022,276025804,5,5,False,True,False
166515022,27790789,3,3,False,True,False
166515022,282339941,5,5,False,True,False
166515022,284745566,2,2,False,True,False
166515022,28710753,1,1,False,True,False
166515022,29261473,2,2,False,True,False
166515022,2928948,1,1,False,True,False
166515022,3037907,2,2,False,True,False
166515022,3038937,2,2,False,True,False
166515022,30434289,4,4,False,True,False
166515022,305498835,2,2,False,True,False
166515022,31006158,2,2,False,True,True
166515022,310611,3,3,False,True,False
166515022,321938,2,2,False,True,False
166515022,325213317,1,1,False,True,False
166515022,325777713,2,2,False,True,False
166515022,330085907,1,1,False,True,False
166515022,331691688,6,6,False,True,False
166515022,3370128,5,5,False,True,False
166515022,33745913,2,2,False,True,True
166515022,33816473,8,8,False,True,False
166515022,33884891,1,1,False,True,False
166515022,341322737,1,1,False,True,False
166515022,34139230,1,1,False,True,False
166515022,34562183,1,1,False,True,False
166515022,35144191,15,15,False,True,False
166515022,355307023,1,1,False,True,False
166515022,356069432,1,1,False,True,False
166515022,360462210,1,1,False,True,False
166515022,36502,1,1,False,True,False
166515022,375736511,2,2,False,True,False
166515022,3786237,1,1,False,True,True
166515022,380971085,1,1,False,True,False
166515022,38279457,1,1,False,True,False
166515022,385554672,2,2,False,True,False
166515022,386053978,1,1,False,True,False
166515022,388946490,1,1,False,True,True
166515022,390505378,1,1,False,True,False
166515022,39464018,1,1,False,True,False
166515022,408387870,1,1,False,True,False
166515022,414633085,2,2,False,True,False
166515022,41969076,1,1,False,True,False
166515022,427247481,1,1,False,True,False
166515022,435375021,1,1,False,True,False
166515022,44662669,1,1,False,True,False
166515022,449657737,2,2,False,True,False
166515022,4681328,22,22,False,True,False
166515022,472870988,2,2,False,True,False
166515022,473614246,2,2,False,True,False
166515022,47848761,2,2,False,True,False
166515022,48714685,1,1,False,True,False
166515022,493332759,1,1,False,True,False
166515022,49982695,2,2,False,True,False
166515022,501687,1,1,False,True,False
166515022,50370190,1,1,False,True,False
166515022,50647838,3,3,False,True,True
166515022,5152285,1,1,False,True,False
166515022,5174103,8,8,False,True,False
166515022,518164214,1,1,False,True,False
166515022,51905353,1,1,False,True,False
166515022,521438915,1,1,False,True,False
166515022,52855516,2,2,False,True,False
166515022,531104599,1,1,False,True,False
166515022,5349565,11,11,False,True,True
166515022,536010299,2,2,False,True,False
166515022,542039795,1,1,False,True,False
166515022,549071054,1,1,False,True,False
166515022,551076626,1,1,False,True,False
166515022,554217853,1,1,False,True,False
166515022,566073,1,1,False,True,False
166515022,570575390,1,1,False,True,False
166515022,570678664,2,2,False,True,False
166515022,574428026,1,1,False,True,False
166515022,574877,3,3,False,True,False
166515022,589660517,1,1,False,True,False
166515022,592571625,1,1,False,True,False
166515022,59779262,1,1,False,True,False
166515022,60111626,4,4,False,True,False
166515022,60246359,3,3,False,True,True
166515022,602943934,1,1,False,True,False
166515022,605898410,2,2,False,True,False
166515022,611964074,5,5,False,True,False
166515022,61691853,1,1,False,True,False
166515022,618104322,1,1,False,True,False
166515022,624163890,1,1,False,True,False
166515022,63421322,3,3,False,True,False
166515022,645214640,1,1,False,True,False
166515022,66311167,4,4,False,True,False
166515022,66319393,2,2,False,True,False
166515022,664750387,1,1,False,True,False
166515022,671661310,1,1,False,True,False
166515022,676024928,1,1,False,True,False
166515022,679396061,1,1,False,True,False
166515022,682923562,1,1,False,True,False
166515022,693268407,2,2,False,True,False
166515022,724809112,1,1,False,True,False
166515022,7276954,1,1,False,True,False
166515022,727890387,2,2,False,True,False
166515022,72815283,1,1,False,True,False
166515022,72874378,2,2,False,True,False
166515022,76474200,8,8,False,True,False
166515022,8024331,15,15,False,True,False
166515022,8119454,2,2,False,True,False
166515022,832680,1,1,False,True,False
166515022,83638422,1,1,False,True,False
166515022,84302090,1,1,False,True,False
166515022,85504501,1,1,False,True,False
166515022,85795396,1,1,False,True,False
166515022,9155612,1,1,False,True,False
166515022,95247959,1,1,False,True,False
168712350,11006053,2,2,False,True,False
168712350,131738270,1,1,False,True,False
168712350,139314347,2,2,False,True,False
168712350,156018,15,15,False,True,True
168712350,168712350,314,314,True,True,True
168712350,177216640,1,1,False,True,False
168712350,178462204,1,1,False,True,False
168712350,222791664,1,1,False,True,False
168712350,238683847,1,1,False,True,False
168712350,313801701,1,1,False,True,False
168712350,52300938,1,1,False,True,False
168712350,599781615,1,1,False,True,False
168712350,608030247,1,1,False,True,False
168712350,679837577,1,1,False,True,False
170496871,170496871,1131,1131,True,True,True
17165658,10095297,2,2,False,True,False
17165658,102726009,1,1,False,True,False
17165658,102969245,1,1,False,True,False
17165658,104110775,1,1,False,True,False
17165658,10416648,1,1,False,True,False
17165658,104327447,88,88,False,True,False
17165658,1045976,1,1,False,True,False
17165658,10522120,1,1,False,True,False
17165658,106310,1,1,False,True,False
17165658,10637896,16,16,False,True,False
17165658,1064563,39,39,False,True,False
17165658,10746583,35,35,False,True,False
17165658,11061773,3,3,False,True,False
17165658,113678060,5,5,False,True,False
17165658,113678093,3,3,False,True,False
17165658,113678112,2,2,False,True,False
17165658,113678133,2,2,False,True,False
17165658,113678153,2,2,False,True,False
17165658,113678351,1,1,False,True,False
17165658,113678408,2,2,False,True,False
17165658,113678857,8,8,False,True,False
17165658,113678874,2,2,False,True,False
17165658,113912678,1,1,False,True,False
17165658,114023960,1,1,False,True,False
17165658,114619105,9,9,False,True,True
17165658,11482978,3,3,False,True,False
17165658,11486644,3,3,False,True,False
17165658,116165188,4,4,False,True,False
17165658,116955501,1,1,False,True,False
17165658,12140830,5,5,False,True,False
17165658,12344532,3,3,False,True,False
17165658,123690489,15,15,False,True,False
17165658,125266328,8,8,False,True,False
17165658,129954828,25,25,False,True,False
17165658,130546049,1,1,False,True,False
17165658,13273703,2,2,False,True,False
17165658,136202695,1,1,False,True,False
17165658,13655949,3,3,False,True,False
17165658,137137466,1,1,False,True,False
17165658,139969620,1,1,False,True,False
17165658,14212940,1,1,False,True,False
17165658,14594941,3,3,False,True,False
17165658,147069989,4,4,False,True,False
17165658,149121954,12,12,False,True,False
17165658,15208514,3,3,False,True,False
17165658,154318300,2,2,False,True,False
17165658,158256479,10,10,False,True,False
17165658,159109434,6,6,False,True,False
17165658,159568404,2,2,False,True,False
17165658,160999,3,3,False,True,True
17165658,164026325,2,2,False,True,False
17165658,164074287,1,1,False,True,False
17165658,16587283,1,1,False,True,False
17165658,166515022,3,3,False,True,True
17165658,17085874,1,1,False,True,False
17165658,17165658,13871,13871,True,True,True
17165658,17234665,1,1,False,True,False
17165658,17241201,1,1,False,True,False
17165658,173431969,6,6,False,True,False
17165658,173458129,5,5,False,True,False
17165658,175129788,2,2,False,True,False
17165658,175592968,5,5,False,True,False
17165658,1756350,2,2,False,True,False
17165658,177139928,9,9,False,True,False
17165658,177210627,4,4,False,True,False
17165658,178394770,1,1,False,True,False
17165658,181738376,3,3,False,True,False
17165658,18260583,2,2,False,True,False
17165658,182849188,5,5,False,True,True
17165658,184286875,3,3,False,True,False
17165658,1845223,6,6,False,True,False
17165658,1874483,8,8,False,True,False
17165658,187879115,1,1,False,True,False
17165658,19016985,1,1,False,True,False
17165658,190416463,3,3,False,True,False
17165658,192625525,3,3,False,True,False
17165658,192625955,2,2,False,True,False
17165658,195747855,2,2,False,True,False
17165658,196057608,1,1,False,True,False
17165658,19684359,17,17,False,True,False
17165658,19689699,1,1,False,True,False
17165658,197730309,1,1,False,True,False
17165658,20248082,2,2,False,True,False
17165658,20300177,12,12,False,True,False
17165658,203461509,5,5,False,True,False
17165658,203537234,5,5,False,True,False
17165658,2045207,24,24,False,True,False
17165658,20570214,1,1,False,True,False
17165658,20580498,2,2,False,True,False
17165658,20587599,2,2,False,True,True
17165658,206341,4,4,False,True,False
17165658,206371,3,3,False,True,False
17165658,206378,3,3,False,True,False
17165658,206396,4,4,False,True,False
17165658,206444,17,17,False,True,True
17165658,206459,3,3,False,True,False
17165658,206483,11,11,False,True,False
17165658,20675635,1,1,False,True,False
17165658,20675636,17,17,False,True,False
17165658,21099,8,8,False,True,False
17165658,212465715,31,31,False,True,False
17165658,21303988,2,2,False,True,False
17165658,214350064,6,6,False,True,False
17165658,21467907,2,2,False,True,False
17165658,21759652,2,2,False,True,False
17165658,217627454,1,1,False,True,False
17165658,2211243,1,1,False,True,False
17165658,228390865,1,1,False,True,False
17165658,22938893,4,4,False,True,False
17165658,23357588,34,34,False,True,False
17165658,23418517,17,17,False,True,False
17165658,235638810,1,1,False,True,False
17165658,235860204,1,1,False,True,False
17165658,237617513,3,3,False,True,False
17165658,23797421,1,1,False,True,False
17165658,240466,3,3,False,True,False
17165658,240912221,1,1,False,True,False
17165658,241092383,4,4,False,True,False
17165658,243452117,3,3,False,True,False
17165658,2575826,1,1,False,True,False
17165658,2580769,2,2,False,True,False
17165658,2604249,11,11,False,True,False
17165658,2615616,1,1,False,True,False
17165658,26426726,4,4,False,True,False
17165658,26562411,1,1,False,True,False
17165658,275650396,3,3,False,True,False
17165658,27729880,3,3,False,True,False
17165658,27729926,11,11,False,True,False
17165658,279553,16,16,False,True,False
17165658,27994296,15,15,False,True,False
17165658,28710753,2,2,False,True,False
17165658,28750927,1,1,False,True,False
17165658,287743349,1,1,False,True,False
17165658,288485773,1,1,False,True,False
17165658,288487894,1,1,False,True,False
17165658,2888818,55,55,False,True,False
17165658,28900400,32,32,False,True,False
17165658,29178282,5,5,False,True,False
17165658,292053394,3,3,False,True,False
17165658,295316675,1,1,False,True,False
17165658,29923817,1,1,False,True,False
17165658,3038937,14,14,False,True,False
17165658,30676648,3,3,False,True,False
17165658,307213173,1,1,False,True,False
17165658,310666411,1,1,False,True,False
17165658,31339163,38,38,False,True,False
17165658,31933589,23,23,False,True,False
17165658,324487461,2,2,False,True,False
17165658,325822007,5,5,False,True,False
17165658,33440467,2,2,False,True,False
17165658,335342,1,1,False,True,False
17165658,335786381,2,2,False,True,False
17165658,33745913,3,3,False,True,True
17165658,33753632,3,3,False,True,False
17165658,33880218,16,16,False,True,False
17165658,34087729,4,4,False,True,False
17165658,34416282,3,3,False,True,False
17165658,348845699,2,2,False,True,False
17165658,35144191,9,9,False,True,False
17165658,35697461,2,2,False,True,False
17165658,35700771,39,39,False,True,False
17165658,35900688,1,1,False,True,False
17165658,362404999,1,1,False,True,False
17165658,362712307,4,4,False,True,False
17165658,369588765,1,1,False,True,False
17165658,373800628,1,1,False,True,False
17165658,377881607,1,1,False,True,False
17165658,38279790,9,9,False,True,False
17165658,38829639,41,41,False,True,False
17165658,39144867,1,1,False,True,False
17165658,394523815,1,1,False,True,False
17165658,402021456,2,2,False,True,False
17165658,41420773,1,1,False,True,False
17165658,42300713,33,33,False,True,False
17165658,4253330,2,2,False,True,False
17165658,429687384,1,1,False,True,False
17165658,433198567,2,2,False,True,False
17165658,435375021,1,1,False,True,False
17165658,43648562,1,1,False,True,False
17165658,436912897,2,2,False,True,False
17165658,4433540,6,6,False,True,False
17165658,445423122,1,1,False,True,False
17165658,45423600,29,29,False,True,False
17165658,46425250,1,1,False,True,False
17165658,464980742,1,1,False,True,False
17165658,46900076,6,6,False,True,False
17165658,470195531,1,1,False,True,False
17165658,472961423,1,1,False,True,False
17165658,477925242,8,8,False,True,False
17165658,479752228,7,7,False,True,False
17165658,481429011,51,51,False,True,False
17165658,486365104,1,1,False,True,False
17165658,492184868,1,1,False,True,False
17165658,494471755,8,8,False,True,False
17165658,495464826,1,1,False,True,False
17165658,49609581,1,1,False,True,False
17165658,49691605,1,1,False,True,False
17165658,5003951,1,1,False,True,False
17165658,501687,15,15,False,True,False
17165658,502225300,4,4,False,True,False
17165658,503900825,2,2,False,True,False
17165658,504360264,1,1,False,True,False
17165658,507086219,2,2,False,True,False
17165658,50904245,1,1,False,True,False
17165658,509960044,1,1,False,True,False
17165658,51584791,55,55,False,True,False
17165658,516813356,4,4,False,True,False
17165658,5174103,1,1,False,True,False
17165658,51905353,32,32,False,True,False
17165658,51905729,14,14,False,True,False
17165658,521075255,1,1,False,True,False
17165658,521371906,4,4,False,True,False
17165658,523479704,3,3,False,True,False
17165658,525526295,1,1,False,True,False
17165658,526371668,1,1,False,True,False
17165658,52855516,2,2,False,True,False
17165658,537800,18,18,False,True,False
17165658,538626126,2,2,False,True,False
17165658,538656848,10,10,False,True,False
17165658,548730031,3,3,False,True,False
17165658,56128731,4,4,False,True,False
17165658,566275577,1,1,False,True,False
17165658,56894212,1,1,False,True,False
17165658,5695907,36,36,False,True,False
17165658,573114199,6,6,False,True,False
17165658,578819146,1,1,False,True,False
17165658,57912964,5,5,False,True,False
17165658,582275863,1,1,False,True,False
17165658,58255485,1,1,False,True,False
17165658,583148820,4,4,False,True,False
17165658,587976355,2,2,False,True,False
17165658,590063058,1,1,False,True,False
17165658,592933002,3,3,False,True,False
17165658,596492770,1,1,False,True,False
17165658,607735592,2,2,False,True,False
17165658,608298960,4,4,False,True,False
17165658,609058193,1,1,False,True,False
17165658,60977924,2,2,False,True,False
17165658,610834975,2,2,False,True,False
17165658,611161787,1,1,False,True,False
17165658,616558939,1,1,False,True,False
17165658,616780501,1,1,False,True,False
17165658,618375305,1,1,False,True,False
17165658,61945043,5,5,False,True,False
17165658,6207167,15,15,False,True,False
17165658,63044524,20,20,False,True,False
17165658,631023173,1,1,False,True,False
17165658,63421322,2,2,False,True,False
17165658,635119293,3,3,False,True,False
17165658,636466287,1,1,False,True,False
17165658,636611914,1,1,False,True,False
17165658,637483840,1,1,False,True,False
17165658,640972,1,1,False,True,False
17165658,642041202,1,1,False,True,False
17165658,647220570,2,2,False,True,False
17165658,647863473,3,3,False,True,False
17165658,648429440,1,1,False,True,False
17165658,652391977,2,2,False,True,False
17165658,65252,10,10,False,True,False
17165658,65600975,1,1,False,True,False
17165658,659205820,2,2,False,True,False
17165658,662230792,3,3,False,True,False
17165658,664363680,1,1,False,True,False
17165658,66823715,1,1,False,True,False
17165658,67264828,3,3,False,True,False
17165658,673408592,2,2,False,True,False
17165658,6742151,3,3,False,True,False
17165658,677479521,1,1,False,True,False
17165658,679249957,2,2,False,True,False
17165658,679807475,1,1,False,True,False
17165658,680083520,2,2,False,True,False
17165658,68077781,8,8,False,True,False
17165658,683126971,1,1,False,True,False
17165658,685139283,5,5,False,True,False
17165658,688675173,1,1,False,True,False
17165658,6934395,30,30,False,True,True
17165658,693950742,5,5,False,True,False
17165658,695990001,7,7,False,True,False
17165658,702868509,1,1,False,True,False
17165658,7035651,1,1,False,True,False
17165658,718404317,1,1,False,True,False
17165658,719532471,1,1,False,True,False
17165658,7276954,1,1,False,True,False
17165658,731515911,3,3,False,True,False
17165658,74175805,1,1,False,True,False
17165658,75173456,3,3,False,True,False
17165658,7613257,17,17,False,True,False
17165658,770901,4,4,False,True,False
17165658,81598961,2,2,False,True,False
17165658,82301030,23,23,False,True,False
17165658,82580,1,1,False,True,False
17165658,826897,1,1,False,True,False
17165658,832680,6,6,False,True,False
17165658,843222,3,3,False,True,False
17165658,858127,48,48,False,True,False
17165658,86644608,2,2,False,True,False
17165658,86870924,19,19,False,True,False
17165658,908607,7,7,False,True,False
17165658,9283927,6,6,False,True,False
17165658,93200555,1,1,False,True,False
17165658,93290292,15,15,False,True,False
17165658,943149,2,2,False,True,False
17165658,95047635,2,2,False,True,False
17165658,95775164,1,1,False,True,False
17224514,120938309,1,1,False,True,False
17224514,17224514,95,95,True,True,True
17224514,35228936,1,1,False,True,False
17224514,6083792,10,10,False,True,False
17224514,961036,1,1,False,True,False
176278485,1357796,6,6,False,True,False
176278485,176278485,1,1,True,True,True
176278485,501101518,1,1,False,True,False
176278485,560413356,1,1,False,True,False
176278485,584808163,2,2,False,True,False
182849188,158256479,3,3,False,True,False
182849188,165758293,1,1,False,True,False
182849188,166515022,3,3,False,True,True
182849188,17165658,81,81,False,True,True
182849188,182849188,1811,1811,True,True,True
182849188,197367072,1,1,False,True,False
182849188,204086862,1,1,False,True,False
182849188,20675636,7,7,False,True,False
182849188,219891102,18,18,False,True,False
182849188,233563057,1,1,False,True,False
182849188,258933250,5,5,False,True,False
182849188,264999390,3,3,False,True,False
182849188,2888818,10,10,False,True,False
182849188,31933589,1,1,False,True,False
182849188,336170831,1,1,False,True,False
182849188,34533675,1,1,False,True,True
182849188,356069432,3,3,False,True,False
182849188,391153869,2,2,False,True,False
182849188,405898839,1,1,False,True,False
182849188,414411552,19,19,False,True,False
182849188,448111235,1,1,False,True,False
182849188,49756018,1,1,False,True,False
182849188,501687,1,1,False,True,False
182849188,524240295,1,1,False,True,False
182849188,554376586,1,1,False,True,False
182849188,571017556,5,5,False,True,False
182849188,580135126,1,1,False,True,False
182849188,584668045,1,1,False,True,False
182849188,588622064,1,1,False,True,False
182849188,617891484,1,1,False,True,False
182849188,63421322,1,1,False,True,False
182849188,660782830,1,1,False,True,False
182849188,669267591,1,1,False,True,False
182849188,693201231,1,1,False,True,False
182849188,72685026,1,1,False,True,False
18351848,18260583,1,1,False,True,False
18351848,18351848,22,22,True,True,True
18351848,28951059,1,1,False,True,False
18351848,335991315,1,1,False,True,False
18351848,557785223,1,1,False,True,False
18351848,558728916,1,1,False,True,False
18351848,644001205,1,1,False,True,False
183929744,183929744,5,5,True,True,True
183929744,24130045,1,1,False,True,False
184227406,184227406,5,5,True,True,True
184227406,222887140,1,1,False,True,False
184981,16211818,1,1,False,True,False
184981,184981,79,79,True,True,True
184981,191988685,5,5,False,True,False
184981,19330466,1,1,False,True,False
184981,201118306,1,1,False,True,False
184981,232099133,1,1,False,True,False
184981,273601619,2,2,False,True,False
184981,29845767,1,1,False,True,False
184981,409388445,2,2,False,True,False
184981,458058,1,1,False,True,False
184981,529408708,2,2,False,True,False
184981,57182606,1,1,False,True,False
184981,619008516,1,1,False,True,False
184981,93205500,1,1,False,True,False
184981,970147,2,2,False,True,False
186332888,186332888,117,117,True,True,True
186332888,20904437,4,4,False,True,False
186332888,247590545,1,1,False,True,False
186332888,27522241,6,6,False,True,False
186332888,27522271,6,6,False,True,False
186332888,27522282,1,1,False,True,False
186332888,27522295,1,1,False,True,False
186332888,310611,3,3,False,True,False
186332888,7823926,4,4,False,True,False
18800032,18800032,33,33,True,True,True
1917262,1062572,2,2,False,True,False
1917262,108110,1,1,False,True,True
1917262,108187130,18,18,False,True,False
1917262,1357796,2,2,False,True,False
1917262,176278485,2,2,False,True,True
1917262,1917262,6582,6582,True,True,True
1917262,204593825,1,1,False,True,False
1917262,23088740,1,1,False,True,False
1917262,235075339,14,14,False,True,False
1917262,274753366,22,22,False,True,False
1917262,295774370,1,1,False,True,False
1917262,31792824,1,1,False,True,False
1917262,327705279,2,2,False,True,False
1917262,32786829,1,1,False,True,False
1917262,379969359,4,4,False,True,False
1917262,4044891,33,33,False,True,False
1917262,40667593,10,10,False,True,False
1917262,4084908,5,5,False,True,False
1917262,456938055,1,1,False,True,False
1917262,52670913,1,1,False,True,False
1917262,665040867,1,1,False,True,False
1917262,713582315,3,3,False,True,False
1917262,8485842,14,14,False,True,False
19257422,12682522,1,1,False,True,False
19257422,138754790,2,2,False,True,True
19257422,144025618,1,1,False,True,False
19257422,15111821,2,2,False,True,False
19257422,151233646,2,2,False,True,False
19257422,190416463,1,1,False,True,False
19257422,19257422,6078,6078,True,True,True
19257422,193215554,1,1,False,True,False
19257422,200663555,1,1,False,True,False
19257422,205417,1,1,False,True,False
19257422,230595891,2,2,False,True,False
19257422,273200471,5,5,False,True,False
19257422,277189053,2,2,False,True,False
19257422,286108332,1,1,False,True,False
19257422,315591279,1,1,False,True,False
19257422,33258973,4,4,False,True,False
19257422,381428400,1,1,False,True,False
19257422,424898549,3,3,False,True,False
19257422,429017214,1,1,False,True,False
19257422,431665427,1,1,False,True,False
19257422,450439333,26,26,False,True,False
19257422,458793640,7,7,False,True,False
19257422,46234189,2,2,False,True,False
19257422,465011315,3,3,False,True,False
19257422,498688005,1,1,False,True,False
19257422,503029222,1,1,False,True,False
19257422,512901698,1,1,False,True,False
19257422,513543581,1,1,False,True,False
19257422,52855516,7,7,False,True,False
19257422,557167289,1,1,False,True,False
19257422,594662410,1,1,False,True,False
19257422,60246359,1,1,False,True,True
19257422,629882508,2,2,False,True,False
19257422,640837371,1,1,False,True,False
19257422,68181694,1,1,False,True,False
19257422,685868053,1,1,False,True,False
19257422,688208,1,1,False,True,False
19257422,705749730,2,2,False,True,False
19257422,7170058,1,1,False,True,False
19257422,779570,1,1,False,True,False
19257422,927442,2,2,False,True,True
19271154,19271154,32,32,True,True,True
195619075,136494223,1,1,False,True,False
195619075,195619075,8037,8037,True,True,True
195619075,23254194,1,1,False,True,False
195619075,287336275,1,1,False,True,False
195619075,290090784,1,1,False,True,False
195619075,390240657,143,143,False,True,False
195619075,43723161,1,1,False,True,False
195619075,46234189,38,38,False,True,False
195619075,6731432,7,7,False,True,False
195619075,71133469,2297,2297,False,True,False
195619075,81227005,1,1,False,True,False
195619075,94593596,1,1,False,True,True
195895847,195895847,43,43,True,True,True
195895847,197584193,1,1,False,True,False
195895847,210583017,1,1,False,True,False
195895847,2365549,1,1,False,True,False
195895847,271409073,1,1,False,True,False
195895847,31792824,2,2,False,True,False
195895847,38617,2,2,False,True,False
195895847,50053618,1,1,False,True,False
195895847,524032322,1,1,False,True,False
195895847,535364066,3,3,False,True,False
196353673,1148753,17,17,False,True,False
196353673,13310527,3,3,False,True,False
196353673,137362393,1,1,False,True,False
196353673,196353673,24021,24021,True,True,True
196353673,197220033,1,1,False,True,False
196353673,20300177,3,3,False,True,False
196353673,230219297,1,1,False,True,False
196353673,2359378,1,1,False,True,False
196353673,415174355,3,3,False,True,False
196353673,429337233,1,1,False,True,False
196353673,485243264,2,2,False,True,False
196353673,491342043,1,1,False,True,False
196353673,522839183,2,2,False,True,False
196353673,522848088,1,1,False,True,False
196353673,541912656,1,1,False,True,False
196353673,544885367,3,3,False,True,False
196353673,554225576,1,1,False,True,False
196353673,610630837,1,1,False,True,False
196353673,619008516,1,1,False,True,False
196353673,630276874,1,1,False,True,False
196353673,87859908,1,1,False,True,False
197858776,193784341,1,1,False,True,False
197858776,197858776,2,2,True,True,True
197858776,7823926,1,1,False,True,False
19816070,11633363,2,2,False,True,False
19816070,116871310,2,2,False,True,False
19816070,19816070,4197,4197,True,True,True
19816070,22017842,1,1,False,True,False
19816070,23496893,1,1,False,True,False
19816070,2359378,8,8,False,True,False
19816070,23641816,1,1,False,True,False
19816070,24494032,4,4,False,True,True
19816070,2476162,1,1,False,True,False
19816070,25345759,4,4,False,True,False
19816070,26983101,8,8,False,True,False
19816070,281550668,1,1,False,True,False
19816070,30071587,13,13,False,True,False
19816070,30072532,1,1,False,True,False
19816070,311293512,1,1,False,True,False
19816070,374436184,1,1,False,True,False
19816070,39595126,1,1,False,True,False
19816070,415117331,1,1,False,True,False
19816070,436520237,6,6,False,True,False
19816070,4537118,1,1,False,True,False
19816070,46755224,1,1,False,True,False
