node_u,node_v,weight,directed_edge_count
1374129,139969620,1,1
1374129,2045207,1,1
1374129,316556151,4,1
137869753,18260583,1,1
137869753,4463453,9,1
138411034,141339868,1,1
13855476,16563587,1,1
13855476,339993112,1,1
138754790,163883279,1,1
138754790,174204333,1,1
138754790,186899882,7,1
138754790,190416463,1,1
138754790,19257422,2,1
138754790,19330466,1,1
138754790,200299178,1,1
138754790,20675635,10,1
138754790,20675636,1,1
138754790,207663235,1,1
138754790,210716005,1,1
138754790,22684655,2,1
138754790,22711503,1,1
138754790,26255337,2,1
138754790,286301447,1,1
138754790,298763623,16,1
138754790,299220196,1,1
138754790,299510783,2,1
138754790,300752838,1,1
138754790,302322,1,1
138754790,302827809,5,2
138754790,305438763,2,1
138754790,3211618,1,1
138754790,34139230,3,1
138754790,358917318,12,1
138754790,359952601,1,1
138754790,37346186,1,1
138754790,388946490,20,2
138754790,393235957,1,1
138754790,39464018,1,1
138754790,401850253,6,1
138754790,40539602,1,1
138754790,436236826,3,1
138754790,442441933,16,1
138754790,44662669,11,1
138754790,449091292,4,1
138754790,453068084,1,1
138754790,480217156,12,1
138754790,49401134,1,1
138754790,518164214,1,1
138754790,51905353,15,1
138754790,52034309,1,1
138754790,527526335,6,1
138754790,52855516,6,1
138754790,5349565,1,1
138754790,53548867,1,1
138754790,546206616,3,1
138754790,55626935,1,1
138754790,561964390,1,1
138754790,571929,1,1
138754790,574428026,2,1
138754790,584946477,1,1
138754790,5909706,4,1
138754790,60246359,8,2
138754790,606433492,2,1
138754790,6148317,1,1
138754790,627720881,1,1
138754790,627846703,1,1
138754790,65600975,1,1
138754790,68312233,4,1
138754790,75821432,2,1
138754790,81384578,1,1
138754790,81598961,4,1
138754790,858127,4,1
138754790,90506918,1,1
138754790,908607,3,1
138754790,927442,2,1
138754790,95247959,1,1
1388495,56128733,3,1
1388495,77385607,3,1
139314347,156018,2,1
139314347,168712350,2,1
139914932,49876476,1,1
139969620,17165658,1,1
140609832,357707809,1,1
140609832,510375115,2,1
14076122,34533675,1,1
14076122,546206616,1,1
14125254,150954997,9,1
14125254,23247808,1,1
14125254,6838921,9,1
141339868,16563587,598,1
141339868,208728772,3,1
141339868,6934395,2,1
141376301,20300177,1,1
141376301,208698479,4,1
141376301,27729926,1,1
141376301,30449481,1,1
141376301,323231688,3,1
141376301,476372928,1,1
