project_id,community_id,community_size
258271226,3,40
258297672,1,194
258546843,0,581
258556027,6,14
258713958,17,85
25872841,2,106
25881432,7,72
25890500,5,802
258933250,0,581
259281907,4,232
259445878,2,106
25951358,2,106
259542436,17,85
259626767,2,106
259710503,6,14
259777710,5,802
259933623,2,106
26002040,7,72
260167348,4,232
26018608,0,581
2601923,15,234
260236126,2,106
260338399,26,284
260351573,32,153
26038648,17,85
26039547,5,802
2604249,6,14
260452791,2,106
260488959,2,106
2606873,0,581
260749683,0,581
260889387,7,72
260960262,2,106
261032128,30,783
261141187,8,12
261265804,20,9
26126838,25,133
26127968,2,106
261293951,0,581
261541008,2,106
2615616,1,194
26181278,6,14
261895262,4,232
26210598,13,823
262289747,1,194
262521997,2,106
26255337,17,85
26289803,8,12
26290249,2,106
263035471,1,194
26311145,3,40
263165647,2,106
263411323,1,194
263442622,19,453
263463271,3,40
263472353,10,28
263609668,6,14
263701613,26,284
26371893,13,823
263727855,0,581
263752806,19,453
263991304,3,40
264043501,1,194
26426726,1,194
26459635,0,581
264742473,2,106
264818686,28,133
264855617,6,14
2649214,1,194
264999390,1,194
2651432,4,232
265183027,2,106
26521129,5,802
265258032,2,106
265363855,0,581
265444433,19,453
265601040,11,84
265621392,2,106
26562411,1,194
26579900,15,234
265902625,4,232
26610130,27,504
266179818,1,194
26628954,3,40
266444815,33,36
266515876,4,232
26658897,14,109
2669041,2,106
267024149,22,132
267118495,11,84
267161970,2,106
267273319,17,85
26731785,0,581
267324234,0,581
267410733,18,10
267482252,0,581
2675355,6,14
26782461,24,23
26785339,2,106
268163609,0,581
268179753,0,581
268274269,16,71
26827696,6,14
26850443,16,71
268568992,16,71
268591722,6,14
268817515,16,71
268833180,3,40
268936983,4,232
269073533,2,106
269159100,6,14
269177629,2,106
269238359,3,40
26947860,3,40
269560571,0,581
269612753,6,14
26983101,11,84
2700147,10,28
2700159,11,84
27051771,2,106
270591305,1,194
270858421,12,32
27096595,2,106
271140688,8,12
271251138,19,453
271357052,5,802
271409073,6,14
27146054,2,106
2718248,14,109
271913609,9,23
27193779,1,194
272244219,4,232
273084758,6,14
273200471,19,453
273382715,1,194
273550906,8,12
27358084,13,823
273601619,2,106
273741035,0,581
2740148,6,14
274077404,1,194
274116286,8,12
274135349,2,106
2744972,14,109
274705319,8,12
274753366,18,10
274799566,1,194
27483832,2,106
27500243,7,72
275084371,8,12
275100970,2,106
27522241,2,106
27522247,2,106
27522251,2,106
27522271,13,823
27522282,2,106
27522295,14,109
2752522,1,194
275257814,9,23
27546391,3,40
27549019,1,194
275516738,0,581
2755696,12,32
275647768,8,12
275650396,1,194
275707200,16,71
27576132,2,106
275993885,9,23
276025804,1,194
276042304,0,581
276136616,3,40
276189831,13,823
276192114,6,14
276293034,5,802
276293992,5,802
276304668,2,106
276347473,16,71
276535130,10,28
276685482,13,823
276898192,4,232
277186121,0,581
277189053,19,453
27721932,3,40
27729171,4,232
27729880,2,106
27729907,2,106
27729926,3,40
27759161,0,581
277836190,16,71
277837858,0,581
277852028,9,23
27790789,1,194
277923166,2,106
278098612,0,581
278640104,14,109
278745987,9,23
27883327,3,40
27889694,1,194
27890669,0,581
279083788,4,232
279115112,1,194
279134229,4,232
279258716,1,194
27929056,8,12
279376765,2,106
27945817,2,106
27954927,3,40
279553,1,194
279622976,0,581
279678961,2,106
279745783,17,85
27974762,0,581
27994296,1,194
28011464,2,106
280276446,1,194
280356979,4,232
280428986,0,581
2804383,3,40
2804438,1,194
28061676,10,28
280818415,5,802
281550668,11,84
28156794,3,40
281634568,16,71
281870638,5,802
28200583,1,194
282179811,9,23
282229865,1,194
28226810,4,232
28233924,2,106
282339941,1,194
282416261,0,581
282994686,1,194
283046497,9,23
283187,3,40
283187702,4,232
283230219,4,232
28330263,5,802
283325,3,40
283343889,6,14
2835111,1,194
28352089,2,106
28366058,13,823
283817011,1,194
283874375,1,194
284165134,13,823
28449431,3,40
28470446,19,453
284745566,1,194
28478401,4,232
28478420,4,232
284949442,6,14
285320805,4,232
28554304,4,232
285669400,15,234
285864234,2,106
285867319,0,581
286108332,2,106
286301447,5,802
286732086,3,40
286973214,9,23
287010125,2,106
287015918,3,40
28710753,15,234
287193461,2,106
2871998,13,823
287279910,14,109
287336275,31,66
28738447,3,40
287403351,2,106
28750927,1,194
287743349,3,40
28782747,5,802
288082909,8,12
28826653,2,106
288349261,0,581
2883574,0,581
288485773,16,71
288487894,16,71
288677911,4,232
2888818,1,194
28900400,1,194
289034413,2,106
28905625,5,802
289076255,30,783
289243246,0,581
289379729,5,802
289382944,0,581
28951059,1,194
28975929,11,84
28986292,2,106
28992330,3,40
290090784,31,66
290227969,21,66
29028775,1,194
2902935,0,581
