metric,rank,value,cdf,ccdf
directed_cross_project_edge_weight,7135,4,0.7436164669098488,0.2564877540385618
directed_cross_project_edge_weight,7136,4,0.7437206878582595,0.2563835330901511
directed_cross_project_edge_weight,7137,4,0.7438249088066702,0.2562793121417405
directed_cross_project_edge_weight,7138,4,0.7439291297550807,0.2561750911933299
directed_cross_project_edge_weight,7139,4,0.7440333507034914,0.2560708702449192
directed_cross_project_edge_weight,7140,4,0.7441375716519021,0.2559666492965086
directed_cross_project_edge_weight,7141,4,0.7442417926003126,0.25586242834809797
directed_cross_project_edge_weight,7142,4,0.7443460135487233,0.25575820739968735
directed_cross_project_edge_weight,7143,4,0.7444502344971339,0.2556539864512767
directed_cross_project_edge_weight,7144,4,0.7445544554455445,0.25554976550286607
directed_cross_project_edge_weight,7145,4,0.7446586763939552,0.25544554455445545
directed_cross_project_edge_weight,7146,4,0.7447628973423658,0.25534132360604483
directed_cross_project_edge_weight,7147,4,0.7448671182907765,0.25523710265763416
directed_cross_project_edge_weight,7148,4,0.7449713392391871,0.25513288170922355
directed_cross_project_edge_weight,7149,4,0.7450755601875977,0.25502866076081293
directed_cross_project_edge_weight,7150,4,0.7451797811360084,0.2549244398124023
directed_cross_project_edge_weight,7151,4,0.7452840020844189,0.25482021886399164
directed_cross_project_edge_weight,7152,4,0.7453882230328296,0.254715997915581
directed_cross_project_edge_weight,7153,4,0.7454924439812403,0.2546117769671704
directed_cross_project_edge_weight,7154,4,0.7455966649296508,0.2545075560187598
directed_cross_project_edge_weight,7155,4,0.7457008858780615,0.2544033350703491
directed_cross_project_edge_weight,7156,4,0.7458051068264722,0.2542991141219385
directed_cross_project_edge_weight,7157,4,0.7459093277748827,0.2541948931735279
directed_cross_project_edge_weight,7158,4,0.7460135487232934,0.2540906722251173
directed_cross_project_edge_weight,7159,4,0.7461177696717041,0.2539864512767066
directed_cross_project_edge_weight,7160,4,0.7462219906201146,0.253882230328296
directed_cross_project_edge_weight,7161,4,0.7463262115685253,0.25377800937988537
directed_cross_project_edge_weight,7162,4,0.7464304325169359,0.2536737884314747
directed_cross_project_edge_weight,7163,4,0.7465346534653465,0.2535695674830641
directed_cross_project_edge_weight,7164,4,0.7466388744137572,0.25346534653465347
directed_cross_project_edge_weight,7165,4,0.7467430953621678,0.25336112558624285
directed_cross_project_edge_weight,7166,4,0.7468473163105784,0.2532569046378322
directed_cross_project_edge_weight,7167,4,0.7469515372589891,0.25315268368942156
