node_u,node_v,weight,directed_edge_count
138754790,281870638,2,1
138754790,298763623,16,1
138754790,299510783,2,1
138754790,302298095,3,1
138754790,302827809,4,1
138754790,304242794,9,1
138754790,305438763,2,1
138754790,327528642,5,1
138754790,34139230,3,1
138754790,342551701,6,1
138754790,358917318,12,1
138754790,367869181,4,1
138754790,368257515,3,1
138754790,37445421,2,1
138754790,374544800,4,1
138754790,388946490,20,2
138754790,395733062,2,1
138754790,401850253,6,1
138754790,416315721,10,1
138754790,426543151,6,1
138754790,436236826,3,1
138754790,442441933,16,1
138754790,44662669,11,1
138754790,449091292,4,1
138754790,453540240,2,1
138754790,461875582,8,1
138754790,478886268,21,1
138754790,480217156,12,1
138754790,483185939,18,1
138754790,51905353,15,1
138754790,527526335,6,1
138754790,52855516,6,1
138754790,535581439,2,1
138754790,536198098,7,1
138754790,546206616,3,1
138754790,560456116,3,1
138754790,561383674,3,1
138754790,571945396,2,1
138754790,574428026,2,1
138754790,577759670,2,1
138754790,580859914,2,1
138754790,586785918,23,1
138754790,5909706,4,1
138754790,596533485,5,1
138754790,60246359,8,2
138754790,602616394,3,1
138754790,603826598,2,1
138754790,606433492,2,1
138754790,607247018,7,1
138754790,607575610,3,1
138754790,616555895,2,1
138754790,620191422,5,1
138754790,627700110,2,1
138754790,631063572,3,1
138754790,637940116,2,1
138754790,648763520,2,1
138754790,650194867,13,1
138754790,653441796,3,1
138754790,663142926,2,1
138754790,663194535,2,1
138754790,663230755,2,1
138754790,663235757,3,1
138754790,672058186,5,1
138754790,681989124,13,1
138754790,68312233,4,1
138754790,684383578,2,1
138754790,694616566,2,1
138754790,696816187,2,1
138754790,696834384,6,1
138754790,698476716,2,1
138754790,707178563,2,1
138754790,708558420,2,1
138754790,75821432,2,1
138754790,81598961,4,1
138754790,858127,4,1
138754790,908607,3,1
138754790,927442,2,1
1388495,56128733,3,1
1388495,77385607,3,1
139201883,95817032,4,1
139314347,156018,2,1
139314347,168712350,2,1
139405400,510607652,3,1
139499718,357707809,30,1
139543029,141376301,3,1
140029949,148087762,59,1
140609832,510375115,2,1
140656334,6934395,7,1
14125254,150954997,9,1
14125254,6838921,9,1
14128006,23247808,5,1
141339868,16563587,598,1
141339868,208728772,3,1
141339868,6934395,2,1
141345580,357707809,43,1
141376301,144999365,19,1
141376301,208698479,4,1
141376301,26579900,2,1
141376301,296547184,3,1
141376301,323231688,3,1
141376301,488802963,3,1
141376301,574468978,5,1
141376301,623371578,2,1
141376301,77385607,5,1
141376301,81810486,3,1
141376301,99412308,5,1
141451032,60246359,2,1
14173176,34533675,13,1
14173176,37285717,4,1
14173176,73235061,8,1
142017296,2649214,18,1
14210523,25780780,98,1
142161875,77385607,11,1
142720484,453068084,2,1
14281190,3786237,2,1
143040428,156018,69,1
143220272,357707809,35,1
143220272,496817075,18,1
143253020,638637628,2,1
143262333,60246359,2,1
143321848,95817032,2,1
143328315,453068084,2,1
143379187,385356389,3,1
143436277,6934395,2,1
14367737,268163609,235,1
14367737,351806852,2,1
14367737,453068084,6,1
14367737,496817075,29,1
14367737,510375115,23,1
143867478,41986369,5,1
143867478,48833910,3,1
14389056,911980,10,1
14447732,86868560,2,1
144751911,358917318,11,1
